tweet,date,weekStarting
"RT @BetaNightclub: ON-SALE: @JagermeisterUSA pres. @PaulOakenfold - May 25 / @Calvertron, @DodgeAndFuski,  &amp; @BarelyAliveUS - May 30 /  htt…",2014-04-14,2014-04-13
@DJDave202 @tiesto Yes he is! Awesome music video! #IceColdJager,2014-04-16,2014-04-13
RT @coolmaterial: What everything on a @JagermeisterUSA label means,2014-04-16,2014-04-13
@HouseOfBrewsNYC Let's do it!,2014-04-17,2014-04-13
Thursday is practically the weekend. #JagerBonds,2014-04-17,2014-04-13
RT @josemangin: Seeing this today on my morning speedwalk made me smile big time! @JagermeisterUSA #jagerbonds #metalshots,2014-04-17,2014-04-13
Master Egg Hunter,2014-04-20,2014-04-20
@Eyedab_ You should just have to confirm your age. It's built into the twitter platform. Thanks for following!,2014-04-21,2014-04-20
Happy #GermanBeerDay. Celebrate with a bit of both #jager #bier #awesomeness,2014-04-23,2014-04-20
@TheConstant_G @PigsAndPlans best desk ever,2014-04-23,2014-04-20
@robinjava hit us when when you come to the states!,2014-04-23,2014-04-20
RT @DaveyBarrett: This is what happens when @JagermeisterUSA tells me I can customize a bottle when I've been drinking.,2014-04-23,2014-04-20
@DanielGovv we don't sell them engraved but are a part of certain special jäger events,2014-04-23,2014-04-20
@jeffgibbrey smart decision,2014-04-23,2014-04-20
@robinjava that's what we call a #dreamjob,2014-04-23,2014-04-20
@PennyCliffe they were made once for a special Oktoberfest party. Unfortunately there are none for sale. But you may be on to something...,2014-04-23,2014-04-20
RT @TheConstant_G: This is @PigsAndPlans office desk. V happy I sit next to him. Thanks @JagermeisterUSA,2014-04-23,2014-04-20
@DaveyBarrett looks like you win!,2014-04-23,2014-04-20
Our glasses are up for #ThirstyThursday #JagerBonds,2014-04-24,2014-04-20
RT @Techlicious: New Jagerbond app helps you create an awesome music video of your night with friends:,2014-04-24,2014-04-20
@Ssyanide they were made for a special event. Unfortunately we're out of em!,2014-04-24,2014-04-20
Shots! Who's having shots! Sending one down to you #friday #starttheweekend,2014-04-25,2014-04-20
@meatycandy @zacbrownband Pour this man some #jager,2014-04-25,2014-04-20
@PointBreakNY @StellaArtois @BlueMoonBrewCo There is hockey to watch and #IceColdJager to drink!,2014-04-25,2014-04-20
RT @CheersSC: The #IceCold @JagermeisterUSA Shots are being lined up @ @BarSocial! @KennedyJonesTHO hits the stage shortly!,2014-04-25,2014-04-20
@TheFatKatt which ad?,2014-04-25,2014-04-20
@5FDPChrisKael @alina_mariee @FortRockFest that hat and an #IceColdJager shot should keep you cool,2014-04-26,2014-04-20
@stopdroprock well done. Delicious drink.,2014-04-27,2014-04-27
Until every last drop is out. #JagerBonds,2014-04-27,2014-04-27
Legendary nights deserve a replay RT @NewPolitics: Tonight is perfect #jagerbonds,2014-04-29,2014-04-27
@af09403 send us a DM here or a private message on facebook,2014-04-29,2014-04-27
RT @JLBpeeps: Esto en nuestra futura fiesta ?Jager Bombs @ayonlopezz @JUANITO_2430 @diegotendilla @JagermeisterUSA,2014-04-29,2014-04-27
"RT @TNTheatre: .@JagermeisterUSA pres @EliYoungBand on Fri, July 11! Tickets for this raucous country show go on sale Fri, May 2.",2014-04-29,2014-04-27
"Electronica legend @pauloakenfold captured his epic night in Vail, CO. Relive it by pressing play #JagerBonds",2014-04-29,2014-04-27
@taylorjburt @ElectricHOB @HOBMB Making Mondays awesome!,2014-04-30,2014-04-27
RT @Techlicious: TIP: Taking better party pictures with your smartphone:,2014-04-30,2014-04-27
@british_montana the feeling is mutual,2014-04-30,2014-04-27
Happy #HumpDay. Our friends in Michigan know what to do,2014-04-30,2014-04-27
"This summer we bring you ultimate concert experiences with @falloutboy, @EliYoungBand &amp; @pauloakenfold. #JagerMusic",2014-05-01,2014-04-27
@OnLunchBreak very welcome! Keeping it ice cold?,2014-05-02,2014-04-27
Take the ice. It's #Hockey #playoffs and your team needs you. #WeWantTheCup,2014-05-02,2014-04-27
RT @PrintMorFL: This @JagermeisterUSA #BusWrap of ours is giving us some ideas. #Cheers to a great #Weekend ahead -,2014-05-02,2014-04-27
@megheltz most beautiful thing these eyes have seen...,2014-05-02,2014-04-27
@celebexperts A legendary summer awaits!,2014-05-02,2014-04-27
"@KyleStamos Yes, i think you know the answer to your question...",2014-05-02,2014-04-27
RT @megheltz: There's just something beautiful about an iced bottle of Jäger. #jagerbombs #jagerbonds @JagermeisterUSA #tgif,2014-05-02,2014-04-27
@AnthonyOrio @tootsiesnet nice!,2014-05-03,2014-04-27
"@shakypubco it's a long series, stay cool with #IceColdJager",2014-05-03,2014-04-27
@mattstacheband where did you see this poster?,2014-05-04,2014-05-04
RT @GeminiSyndrome: Ready for @cRebellion come see us at 1:00pm on the @JagermeisterUSA stage,2014-05-04,2014-05-04
"Happy #CincoDeMayo. Try a Jägerita, and prepare to have your mind blown.",2014-05-05,2014-05-04
"Heating up #CincoDeMayo with ice cold #Jäger. Shoot the Jäger, eat the pepper!",2014-05-05,2014-05-04
RT @TheCotillion: CONCERT ANNOUNCEMENT!  @EliYoungBand back @TheCotillion September 10 presented by @JagermeisterUSA! Tix on sale 5/9,2014-05-05,2014-05-04
@suilruin @falloutboy,2014-05-06,2014-05-04
"@RandyAlomar @EliYoungBand Yes, see you there!!",2014-05-06,2014-05-04
@KurtisInsertis @Captain_Carly @azn_evan Or you could just go with a few ice cold #Jager shots. Compliments the bonfire the best,2014-05-06,2014-05-04
@Jaimie13Lynn Best friends? Yup! Cheers,2013-09-06,2013-09-01
RT @TJLTech: Every tour rig must have a @JagermeisterUSA sticker on it. #guitar #JCM800 #JCM900 #guitartech #guitarrig,2013-09-06,2013-09-01
@malanconnelly @NYMag We're slowly approaching 5pm on a #Friday. Can you resist the urge to start pouring #IceColdJager from that beauty?,2013-09-06,2013-09-01
RT @mdbarts: I'm gonna rage with my fresh bottle of #Jäger tonight at Chicago's Lincoln Square #Oktoberfest! @JagermeisterUSA #jägermeister…,2013-09-06,2013-09-01
@TheDesignDR @cta Welcome aboard the #Jager train!,2013-09-06,2013-09-01
@Supermex13 Got a #Jager mini for the plane?,2013-09-06,2013-09-01
@jakevaini A great night,2013-09-07,2013-09-01
“@TheeHecock: @SAVOY @JagermeisterUSA it's Friday fellas!,2013-09-07,2013-09-01
#Jager #firepit signifies you are ready for #football and fall. Get it here:,2013-09-08,2013-09-08
@CPrDodge did you have an ice cold and delicious trip?,2013-09-08,2013-09-08
"RT @SangreMetal: Salud! @JagermeisterUSA @MolotovBanda Have a great weekend, have an ice cold shot &amp; drink responsibly cabrones!",2013-09-08,2013-09-08
Nobody ever bragged about their freezer. Get a #Shotmeister now at,2013-09-10,2013-09-08
@_jessibelle Good times are meant to be shared with others,2013-09-11,2013-09-08
@MariaHandberg So did you grab yourself an #IceColdJager shot at the nearest bar to the train station?,2013-09-11,2013-09-08
@metalachi @treesdallas The #jager is flowing,2013-09-11,2013-09-08
RT @BoozyBurbs: Serve Your Jagermeister Cold at Home with the Shotmeister #jager #boozy @JagermeisterUSA,2013-09-12,2013-09-08
#Jagermeister: All great nights include it.,2013-09-12,2013-09-08
Time to vote for your 2013 Shredmeister! Most views wins a @Peavey stack to go w/ their @Schecter_Guitar @MayhemFest,2013-09-12,2013-09-08
Our all-new #Shotmeister. No bartender required. Buy now!,2013-09-13,2013-09-08
RT @PRNctech: Introducing The #Jagermeister Shotmeister,2013-09-13,2013-09-08
@SantosCooks @CliffRigano Get those tap machines plugged in so the #jager can flow for fight night!,2013-09-13,2013-09-08
@Geo__14 Sorry for no answer to your first tweet. What can we answer/help you with?,2013-09-13,2013-09-08
@MrCott Don't avoid. Embrace.,2013-09-13,2013-09-08
@dbailey704 #dreamjob,2013-09-13,2013-09-08
“@Ferris419: @JagermeisterUSA ohhhhh yeah !! It's making my night great as we speak!” #legendary,2013-09-13,2013-09-08
"RT @SantosCooks: Check out Mayhem Festival's 1st ever @Jagermeisterusa ""Shredmeister"" contest sponsored by @Peavey &amp; @Schecter_guitar",2013-09-13,2013-09-08
@Bucshotz13 #Jager Spice is best enjoyed neat in a rocks glass or as a room temp shot. Not chilled. Be careful not to put it in the machines,2013-09-13,2013-09-08
RT @steezyshredder: #Shotmeister now at,2013-09-13,2013-09-08
@MelissaLynette4 Have an #IceColdJager shot with us tonight?,2013-09-13,2013-09-08
@KristaAyne @Cullensaidthis @SIRIUSXM @RadioFaction #IceColdJager Bday shots!!,2013-09-13,2013-09-08
“@CentralLiquorOK: We officially have the new @JagermeisterUSA flavor in stock! Jager Spice is here!” Grab a bottle while its available!!!,2013-09-13,2013-09-08
"@uscpsycho You, sir, are ready to tailgate",2013-09-14,2013-09-08
Nobody ever bragged about their freezer. So get the #Shotmeister and start bragging.,2013-09-18,2013-09-15
“@drinksbrands: @JagermeisterUSA Jagermeister Create #Shotmeister   for Home Celebrations,2013-09-18,2013-09-15
@IsaacAbney @CheersSC October 1 my friend,2013-09-20,2013-09-15
RT @CheersSC: .@JagermeisterUSA is proud to introduce their 1st ever line extension…. Get ready for #JagerSpice! This will be epic!,2013-09-20,2013-09-15
RT @buzzfeedpartner: Are you still drinking wine from a mug? Please stop.,2013-09-23,2013-09-22
RT @buzzfeedpartner: Short on time? These brilliant life hacks will add upwards of 5 seconds (!!!) to your day:,2013-09-23,2013-09-22
"@McDoodils We're made from 56 of the finest herbs, roots, fruits and blooms picked from around the world. All natural &amp; hand crafted",2013-09-25,2013-09-22
@The_WeedFairy  Perfect combo we like to call a #DeerAndBeer,2013-09-25,2013-09-22
RT @OktoberfestDen: Got weekend plans? Now you do. Our friends @JagermeisterUSA have ice-cold shots at @OktoberfestDen,2013-09-25,2013-09-22
“@buzzfeedpartner: A pancake vending machine exists. It is beautiful and we need it right now.,2013-09-26,2013-09-22
Check this out!!!  “@MexKit: @JagermeisterUSA watching #inkmaster made me want to share my ink!,2013-09-26,2013-09-22
@MexKit that's awesome ink!!!,2013-09-26,2013-09-22
"@specialKAAAY Yup, that's the new Spice. So tasty! Be sure to drink it at room temp to make sure you can taste all the flavor it offers!!",2013-09-26,2013-09-22
"Prepare your minds, taste buds and glasses. Something awesome is coming on 10/1/13.",2013-09-26,2013-09-22
What's coming in 1 week?! #Jager is bringing you all something very special this fall.,2013-09-26,2013-09-22
Prepare your glasses for tomorrow. #Jager,2013-09-30,2013-09-29
@uscpsycho checking for you now,2013-10-01,2013-09-29
@uscpsycho You in southern cal?,2013-10-01,2013-09-29
@MKimmel Yes! Get your #Jager #Spice now:,2013-10-01,2013-09-29
Introducing #Jägermeister #Spice. LTD quantities this fall &amp; winter. Find your bottle here:,2013-10-01,2013-09-29
@stevelee527 Try the store locator and you'll be able to see all the stores in your area.,2013-10-02,2013-09-29
@IchibanDrunk @Phil_Colvin Where are you located? We'll help you hunt down a bottle...,2013-10-02,2013-09-29
@josemangin @CliffRigano @SantosCooks Thanks for coming out and celebrating with us. Great night!,2013-10-02,2013-09-29
"@IchibanDrunk @Phil_Colvin They started shipping out to stores yesterday, so it should be on shelves today or tomorrow. Def check Jewel Osco",2013-10-02,2013-09-29
@Phil_Colvin @IchibanDrunk Have you tried our product locator? You can search for stores in your area.,2013-10-02,2013-09-29
RT @uncrate: Jagermeister Shotmeister,2013-10-02,2013-09-29
"@uscpsycho Have you tried Super King Markets? It's also at Bill's Liquor, House of Spirits, John &amp; Pete's, Occidental Liquor, and lots more",2013-10-02,2013-09-29
@achmedical use this product locator to find a store near you that carries it:,2013-10-03,2013-09-29
@_jessibelle You are our favorite person right now. #JagerForLife,2013-10-04,2013-09-29
@Jasonwalsh79 no giveaways. But you may see us in a store doing some sampling....,2013-10-04,2013-09-29
@Erndeezy Just spoke with Alpine. They have it!,2013-10-04,2013-09-29
@Erndeezy We're looking into this now. Some areas of the country are a bit delayed...,2013-10-04,2013-09-29
Thanks @snolasco ! It is a great fall time drink. We'll be drinkin #JagerSpice at room temp all fall long!,2013-10-04,2013-09-29
"@Erndeezy Try the Alpine Village Market, in Torrance, CA?",2013-10-04,2013-09-29
RT @MGGreeley: First new Jagermeister in 100 years just landed! @JagermeisterUSA #itsmagical $18.99!,2013-10-04,2013-09-29
@stevelee527 Were you able to find a bottle? What's your zip code?,2013-10-04,2013-09-29
"@liteskinnixon Nice bottle ya got there. We like to drink it neat, or with cola!",2013-10-04,2013-09-29
@IchibanDrunk Yes! Glad you found it!!,2013-10-04,2013-09-29
@Erndeezy Have you tried the Super King Markets?,2013-10-04,2013-09-29
@Erndeezy Have a great night!,2013-10-04,2013-09-29
@HWooden22 how about a favorite?,2013-10-04,2013-09-29
@jnalewicki Find a bottle near you now:,2013-10-04,2013-09-29
@fluffffer @MGGreeley We recommend drinking it neat at room temp or mixed with cola. Delicious either way.,2013-10-04,2013-09-29
#Jägermeister Spice. Cinnamon &amp; vanilla blend. Only avail. for a LTD time. Find a bottle now!.,2013-10-04,2013-09-29
@Jaimie13Lynn How'd you like it?,2013-10-04,2013-09-29
@Erndeezy road trip?,2013-10-04,2013-09-29
@waffletruck @ThatsPunk Those waffles with #JagerSpice were delicious! Thanks for launching it with us!,2013-10-04,2013-09-29
@Erndeezy Alpine should be a lock. Let us know.,2013-10-04,2013-09-29
@RichThurnis Find a bottle near you now!:,2013-10-04,2013-09-29
"@blulinr11 How'd you like it?! Also, we recommend you drink #Jager Spice at room temp, neat or as a shot, Lets the flavors shine!",2013-10-07,2013-10-06
@maandiemonsteR Unfortunately not...,2013-10-07,2013-10-06
"@Ugly_Lesbian So, how was it?",2013-10-07,2013-10-06
@maandiemonsteR Maybe road trip across the border??,2013-10-07,2013-10-06
"@StuartUffner Following you. When will we know if this is the 1st, 2nd or 3rd greatest day of your life?",2013-10-07,2013-10-06
@stevelee527 So Spice is delayed in the Baltimore area. Should be in stores by 10/21,2013-10-07,2013-10-06
@Daily_Tom That is a great kitchen! Have you seen the new #Shotmeister?,2013-10-07,2013-10-06
@Shute_Tom Use our store locator:,2013-10-07,2013-10-06
"@stevelee527 Stores that will have it: Wells Liquor, Midway Liquors, Kings liquor and Westway Liquors",2013-10-07,2013-10-06
@MarkMolle Are you a #ShotCaller?,2013-10-15,2013-10-13
@Phil_Colvin Yup! Take it you enjoyed it?,2013-10-15,2013-10-13
RT @2dptattoo: @JagermeisterUSA here one u guys might like,2013-10-15,2013-10-13
Wanna know all about the new #JagerSpice? Check out the #vitals that @Thrillist help us put together,2013-10-15,2013-10-13
"@2dptattoo yes, we really, really like this",2013-10-15,2013-10-13
"@SeventhGoldRain Great question. For original #Jager, it's the ice cold shot, straight up, followed by a #Jagerita (yea, it's delicious)",2013-10-15,2013-10-13
@AJulian19XX what do you think of it?! #JagerSpice,2013-10-15,2013-10-13
@C_Tinder We'll drink to that. Prost.,2013-10-19,2013-10-13
@winchesterhawk that's a tough site. Time to re-up with #jager,2013-10-19,2013-10-13
Psyched to announce ATL’s own @MantisATL as our newest #Jager sponsored artist! DL their new track Brownie Mix here,2013-10-21,2013-10-20
@ZorbazCrozzlake So we hear the #jager is flowing ice cold tonight?!,2013-10-23,2013-10-20
@BudsSportsBar @davenanni  @rhinosUSA Pouring #IceColdJager?! So ready...,2013-10-23,2013-10-20
RT @ShakeStir: New Booze: Jagermeister Spice @JagermeisterUSA @alcademics,2013-10-23,2013-10-20
“@noepalma: Even in Nashville!  Love it @JagermeisterUSA,2013-10-23,2013-10-20
@DEEJAYSticks How do you like the #jagerspice?,2013-10-23,2013-10-20
@Stroke9 You're awesome! Raising a nice cold shot,2013-10-23,2013-10-20
@whitneeyelnats 9 reasons we love you and raise an ice cold shot of #jager to you!,2013-10-24,2013-10-20
@qualitymart1 gotta get to Quality Mart in Boston now! #JagerSpice,2013-10-24,2013-10-20
This #Halloween grab some #jagermeister and save $9 off of a 1.75 liter bottle. Click for details:,2013-10-24,2013-10-20
@BrianWashy Drink responsibly. Drive responsibly. Nicely done sir.,2013-10-24,2013-10-20
"@Ssyanide Check stores in NC in early November. If you still can't find, let us know. Should have an update on it then",2013-10-24,2013-10-20
“@carbonated8: @JagermeisterUSA at its #best #agermaninchicago,2013-10-24,2013-10-20
RT @CheersSC: .@RandyHouser just hit the stage to a SOLD OUT crowd at @MusicFarm with @JagermeisterUSA! #IceColdJager,2013-10-24,2013-10-20
@whitneeyelnats ALWAYS!,2013-10-24,2013-10-20
@JagerMouse Sorry bud. It is only available in the USA and Germany. Road trip to Germany?,2013-10-24,2013-10-20
A SCARY GOOD SALE happening RIGHT NOW! The #shotmeister is only $99!! LTD time only. Order at,2013-10-31,2013-10-27
RT @josemangin: Look what came up the escalator today...is that? All by his lonesome YES new @JagermeisterUSA SPICE! #jagerspice,2013-10-31,2013-10-27
@Red__Hefner it can freeze. We recommend you serve at room temp. So keep it in the counter!,2013-11-15,2013-11-10
@domivent love the ink!,2013-11-15,2013-11-10
Get it while it's here. Limited time. #JagerSpice #Jager,2013-11-15,2013-11-10
@higs5391 that's right. It's not for everyone,2013-11-15,2013-11-10
@CouchlockTS Buy away! And always toast responsibly with friends in tow,2013-11-15,2013-11-10
Find a store near you that carries the new #JagerSpice,2013-11-15,2013-11-10
Check out #Jagermeister sponsored artist @MantisATL on tour in South America,2013-11-21,2013-11-17
"@uscpsycho @TiltedKiltPub How were the #jager barrels? Tasty, right?",2013-11-24,2013-11-24
RT @lanoinsaneo: New ink with my girl last night #ink #Texas #Jager  @JagermeisterUSA used a star instead of the cross,2013-11-24,2013-11-24
#JagerSpice wants to go home with you. Find it in a store near you now!:,2013-11-26,2013-11-24
@_JagerQueen It is only available in stores. Where are you located?,2013-11-26,2013-11-24
@_JagerQueen Have you looked up stores on the product locator? Click this link and type in your zip code:,2013-11-26,2013-11-24
@Hoshneer Delicious. Amazing. Lots of words we can use to describe #JagerSpice   Glad you like it!,2013-11-27,2013-11-24
“@theVIPERroom: @theVIPERroom @JagermeisterUSA I love you. that is all” Nice! We love you too. Cheers,2013-11-27,2013-11-24
@ChrisRett_ Great question. Let's get to making it happen,2013-11-27,2013-11-24
It's not often your friends play @TheGarden so when they do you have to go all out! Welcome @Slayer,2013-11-27,2013-11-24
@tvjanet Not ice cold?,2013-11-27,2013-11-24
RT @TheKissters: Time for our @JagermeisterUSA cocktail recipe from @celebrations ...,2013-11-27,2013-11-24
@tvjanet We'll contact our local rep for you. Keep the freezer stocked in the meantime!,2013-11-28,2013-11-24
"#IceColdJager in the @Slayer dressing room, pre-show at MSG @TheGarden",2013-11-28,2013-11-24
RT @treetrout1: This @JagermeisterUSA guitar autographed by @RandyHouser is up for grabs! Follow @CheersSC &amp; RT to win!,2013-12-05,2013-12-01
RT @CheersSC: This @JagermeisterUSA guitar autographed by @RandyHouser is up for grabs! Follow @CheersSC &amp; RT to win!,2013-12-05,2013-12-01
RT @josemangin: How we prepare for @Slayer show: @JagermeisterUSA guitar-shot-ski shots w @CliffRigano @fawltytour @SXMLiquidMetal,2013-12-10,2013-12-08
"What's in your sack? #Jagermeister, of course.",2013-12-17,2013-12-15
@matrojas,2013-12-17,2013-12-15
"@CoachStansfield Delicious. With a few ice cold shots on the side, too.... We can get down with that.",2013-12-17,2013-12-15
@carabenefield Its the all new cinnamon &amp; vanilla blend of #Jager out for a ltd time this season. Avail in stores now,2013-12-17,2013-12-15
@Payless_Liquors Hope your customers love it! Thanks for your support!,2013-12-20,2013-12-15
@8thdayoftheweek @UberFacts @Budweiser Lets do a shot and a beer to celebrate!,2013-12-20,2013-12-15
@AutumnHaile We beg to differ. Let's share some ice cold shots together,2013-12-20,2013-12-15
Have yourself a great #Jager holiday weekend. #IceColdJager,2013-12-20,2013-12-15
RT @TheJoshThompson: Thanks for a great year @NRACountry @WranglerWestern @ChicagoBeerCo @TonyLama @JagermeisterUSA,2013-12-20,2013-12-15
"#JagerMusic band @MantisATL is gearing up for the Blood, Sweat &amp; Bass tour this feb-april. See em in a city near you!",2014-01-02,2013-12-29
"@JeremiahPariag Love you too, good friend",2014-01-03,2013-12-29
@OliviaPetti a deer and a beer is the perfect combo,2014-01-03,2013-12-29
RT @CheersSC: Line up the #IceCold @JagermeisterUSA shots.... It's Saturday Night! #Cheers,2014-01-05,2014-01-05
@verylazyheather how 'bout a follow?,2014-01-05,2014-01-05
@The_Weinerman great to have you back with us!,2014-01-05,2014-01-05
#PolarVortex #IceColdJager,2014-01-07,2014-01-05
Gearing up for a loud 2014 with our friends @Peavey #nicerack #JagerMusic #Jager,2014-01-07,2014-01-05
@Foxy_buns Here's to the weekend. Cheers!,2014-01-10,2014-01-05
"@Thrillist This is great. A year in a barrel, a second in the glass!",2014-01-10,2014-01-05
@KathHalls Enjoy #Jager Responsibly. Keep those keys on ice,2014-01-10,2014-01-05
@pnpqueenSarah @iluvlar Glad you are loving shots of #JagerSpice!,2014-01-10,2014-01-05
"RT @Thrillist: We explore and dissect some of your favorite boozes like @JagermeisterUSA, Absinthe, and ZIMA:",2014-01-10,2014-01-05
RT @AMTWmusic: @WolfAntoine #Teyeguitars @JagermeisterUSA live on @MyRenegadeRadio #TennesseeWerewolves,2014-01-10,2014-01-05
"@EDUBBlive Love the video! 56 herbs, roots and fruits; 1 secret recipe. Always ice cold!",2014-01-10,2014-01-05
@kickstandCLT Let's do shots! And the burger sounds delicious!,2014-01-10,2014-01-05
Uncover a whole new weekend with some ice cold #Jager shots.,2014-01-10,2014-01-05
"@BridBrenn Buckled up, home safe and right to the freezer!",2014-01-10,2014-01-05
#IceColdJager shots. The perfect way to get over Hump Day.,2014-01-15,2014-01-12
RT @josemangin: Just hooked up @shalomshuli from @sternshow w @JagermeisterUSA hoodie cheers my brother thanx 4 being so f'in METAL!,2014-01-15,2014-01-12
@PRDivas send an email to bands@sidneyfrank.com. Thanks!,2014-01-16,2014-01-12
RT @BarryThickk: Last night I had a dream that @JagermeisterUSA sent me a bath robe.,2014-01-16,2014-01-12
@ben_tanner Treat yourself. You deserve it.,2014-01-16,2014-01-12
Proud to again partner w/ @rockontherange. Can't wait for another quality festival! Hear the lineup from @JimBreuer:,2014-01-17,2014-01-12
@seFF_03 Get it going!,2014-01-18,2014-01-12
@alimarria Lets get the shots going!,2014-01-18,2014-01-12
@Blav3 @uSTADIUM Let's talk! Send us a PM here or on our Fb account.,2014-01-19,2014-01-19
RT @WillyWins_Duh: “@TheEDMHUB: This picture of @tiesto is fucking BOSS!!! @Piero_420  @JagermeisterUSA #tijsloveshisjager,2014-01-28,2014-01-26
@GetTheDoeJoe @babyy_katyaax3 That's the truth! #Jager is the spirits that never sleeps!,2014-01-29,2014-01-26
"#SuperBowl wings? Look no further. These are made with #Jager, by @SantosCooks",2014-01-29,2014-01-26
"RT @TotalJessMove: @wis10 when life hands you snow, keep the @JagermeisterUSA cold!",2014-01-29,2014-01-26
@Kamron_Presley Wish we could. But we've have the same bottle since 1934. Unfortunately there's no messing with history...,2014-01-29,2014-01-26
"@SlitheryScott @Budweiser @Corona @MillerLite Always drink responsibly. Exciting games, shots &amp; beers, and a taxi home if you are out.",2014-01-31,2014-01-26
Bosses get chauffeured. #Jager #DrinkResponsibly,2014-01-31,2014-01-26
RT @MajorBrandsMO: Game changer. @JagermeisterUSA #SuperBowl,2014-01-31,2014-01-26
RT @RT_official: #FollowFriday @BlackberrySmoke @FLAGALine @rickmonroe @MyRenegadeRadio @RenegadeCptJack @CliffRigano @JagermeisterUSA @Cor…,2014-01-31,2014-01-26
@7BHorseshoeBar @bedbow #JagerSpice shots to kick off the night right!,2014-02-01,2014-01-26
@chapdogg1017 @GBG2014 @CoorsLight Great #DeerAndBeer combo for the big game,2014-02-01,2014-01-26
Big Game. Cold Shots. #jager #SB48,2014-02-02,2014-02-02
This is our #trophy #jagermeister #jager #SB48,2014-02-03,2014-02-02
@torieandhoward @foodbeast These #Jager pulled pork sliders by the great @SantosCooks!,2014-02-04,2014-02-02
@myfav47 An #IceColdJager shot and some @noepalma tunes make #snowmaggedon alright.,2014-02-04,2014-02-02
"@C_Loving If you win, we're headed to the bar together!",2014-02-04,2014-02-02
@SinBinMavs @myfav47 Yes! We love having @noepalma on the band roster. Great guy and great music!,2014-02-04,2014-02-02
@bigRITT_ Get it plugged in and chilling the #Jager ASAP! Then call us in for shots!,2014-02-04,2014-02-02
"RT @HuntressKills: Huntress is proud to be part of the Jägermeister family! Fans all over the world know we love the ""Master Hunter""... htt…",2014-02-04,2014-02-02
"#tbt In 1934, after years of experimenting we developed the recipe for the unmistakable, irreplaceable #Jägermeister.",2014-02-06,2014-02-02
Best way to start the weekend is with a #DeerAndBeer #jager #friday,2014-02-07,2014-02-02
“@tiesto: Watch the official video for #RedLights over at @Vevo!,2014-02-11,2014-02-09
this is how you do #Jager #olympics #curling,2014-02-14,2014-02-09
RT @EliYoungBand: How to enjoy a #Rockmeister shot @rockstarenergy @JagermeisterUSA #shotofchoice #OrangeIsTheNewBlack,2014-02-14,2014-02-09
"@PreaknessStakes Update: We will be live tweeting from the infield all day tomorrow. All the epic updates you need, coming at you ice cold!",2013-05-17,2013-05-12
"#Preakness Update: No, you’re not allowed to run on the track. Thats for the horses. U r, however, welcome in #JagerWorld @PreaknessStakes",2013-05-18,2013-05-12
@Ajdell3781 @BagelLee Hell yeah! Getting our preak on in #JagerWorld,2013-05-18,2013-05-12
@PreaknessStakes Update: Krisen &amp; The Noise are on the #Jagermeister Stage!,2013-05-18,2013-05-12
"#ROTR update from #Jagermeister: Band signings today at @rockontherange are: @bfmvofficial 2pm, @WEareOTHERWISE 3:30pm &amp; @Halestorm 6:30pm",2013-05-18,2013-05-12
RT @xtina92386: #jagerworld  #preakness @ Pimlico Race Course,2013-05-18,2013-05-12
Huge thx to @98Rock for sharing some #Jager Bloody Marys with us this AM and for the air time. @JoshSpiegel now knows how to rim a glass!,2013-05-18,2013-05-12
@xtina92386 #preakness calls for it,2013-05-18,2013-05-12
#Preakness Update: Horses are thirsty. We offered them #IceColdJager… #JagerWorld,2013-05-18,2013-05-12
"#Preakness Update: A horse walked into #JagerWorld, and the bartender said “Why the long face?”",2013-05-18,2013-05-12
#Preakness Update: Abundance of seersucker in #JagerWorld. Abundance of ice cold shots too… @PreaknessStakes,2013-05-18,2013-05-12
#Preakness Update: Report just released stating infield partygoers have a 0% chance of seeing a horse today #JagerWorld @PreaknessStakes,2013-05-18,2013-05-12
RT @MsJessicaGibson: Lilly &amp; I at the Jager Stage @ Preakness InfieldFest 2012,2013-05-18,2013-05-12
#Preakness Update: There are horses here? #JagerWorld,2013-05-18,2013-05-12
#Preakness Update: I asked a horse if he wanted a #Jäger shot and he said neigh,2013-05-18,2013-05-12
It's #Preakness and we're at #JagerWorld,2013-05-18,2013-05-12
Kicking off @PreaknessStakes with some #Jager #Bacon and Jager Marys. The morning is now awesome.,2013-05-18,2013-05-12
"All those in need of discipline, come get an ice cold #Jager shot and a #JagerWhip",2013-05-18,2013-05-12
"#Preakness Update: Seriously, where are the horses? #JagerWorld",2013-05-18,2013-05-12
@YourBars Thanks for hanging at #JagerWorld with us!,2013-05-24,2013-05-19
"@Kirismunt Nope, just like our recipe, the font is a secret too...",2013-05-24,2013-05-19
RT @cheechboston: Doesn't get much better than this trifecta! @gibsonguitar @MarshallAmpsUK @JagermeisterUSA #cheech #beastfromtheeast http…,2013-05-25,2013-05-19
RT @lcardello: The ultimate summer must have a Jäger cooler with spout.  @JagermeisterUSA,2013-05-25,2013-05-19
"@Supermex13 All green, all the time. #IceColdJager",2013-05-25,2013-05-19
Have an ice cold shot with us at the #Indy500 @Indy500SnakePit,2013-05-26,2013-05-26
RT @TheOdyssey: Jäger tent at #indy500 @JagermeisterUSA,2013-05-26,2013-05-26
@omfg_followme You can buy on facebook. Get on it!,2013-05-29,2013-05-26
The #Shotmeister. The next best thing to happen to your house. Your friends might never leave...,2013-05-29,2013-05-26
,2013-05-29,2013-05-26
