tweet,date,weekStarting
"Without me, New Year’s Eve will just be another night you regret not inviting me to hang out.",2014-12-26,2014-12-21
@Zakk_Cash thanks for improving life.,2014-12-30,2014-12-28
"RT @seanslaugh: ""Trust me you can dance"" - @CaptainMorganUS",2015-01-06,2015-01-04
Keep your New Years Resolutions intact w/ a Skinny Pirate. It’s a real calorie-friendly party pirate #ThirstyThursday,2015-01-09,2015-01-04
Friends are family. Family are friends. Keep them safe. Both of them. #AlwaysInModeration,2015-01-14,2015-01-11
I forgot the Captain Morgan. #FiveWordsToRuinADate,2015-01-14,2015-01-11
"Calling all Todd's, this “It’s Thursday and I’m Thirsty” is for you. Also, everybody over 21. #ThirstyThursday",2015-01-14,2015-01-11
Most taste buds refer to this cocktail as “the crispness beneath our wings.” #ThirstyThursday,2015-01-22,2015-01-18
"Just a quick reminder for any man, beast or act of Mother Nature thinking about scaring the ol' Capt. #Juno",2015-01-27,2015-01-25
"Don’t politely guilt your friends into trying your “secret” 9 cheese dip, politely SUGGEST this: #ThirstyThursday",2015-01-29,2015-01-25
"Well done, New England, but try defeating a ship or sea monster if you really want to feel alive. #SuperBowl",2015-02-02,2015-02-01
Smoothness. Deliciousness. Captainness. #ThirstyThursday,2015-02-06,2015-02-01
Three new flavors of Captain Morgan White Rum have come to rule supreme.,2015-02-07,2015-02-01
"Ahhh love is in the air. Or not, who cares, all that matters is deliciousness is in your cup. #ThirstyThursday",2015-02-12,2015-02-08
"Thursday night’s alright for delighting, isn’t it? #ThirstyThursday",2015-02-19,2015-02-15
RT @bcprmiami: .@Emeril serving up tiki-inspired cocktails at #ArtOfTiki! #Bam #SOBEWFF,2015-02-21,2015-02-15
RT @Emeril: The Art of Tiki #SOBEWFF #tiki,2015-02-21,2015-02-15
I'm at #SOBEWFF w/ @Emeril to crown a new Tiki bar king tonight. Bring on the delicious rum goodness. #CaptainMorgan,2015-02-21,2015-02-15
Watch my #1 maiden @chrissyteigen on @JimmyKimmelLive tonight. But first see her here being almost as smooth as I am:,2015-02-23,2015-02-22
Three cheers to @TheBrokenShaker’s Randy &amp; Gui for crushing the #SOBEWFF Art of Tiki People’s Choice award.,2015-02-26,2015-02-22
"Grab your mates, throw on some beach tunes and party like it’s not probably 40 degrees outside. #ThirstyThursday",2015-03-05,2015-03-01
Spring's around the corner. So prepare for white pants season by kicking off white rum season. #ThirstyThursday,2015-03-12,2015-03-08
So today is #PiDay. A day about a number that never ends. A day about math. A day I can’t believe I even acknowledged.,2015-03-14,2015-03-08
Durham is dancing. You know who else is excited to go dancing? Everybody. It’s like the garnish of a great party.,2015-03-15,2015-03-15
The Madness has begun.,2015-03-15,2015-03-15
Look at that reaction by Irvine. It screams “just happy to be here.” Don’t forget you also have to win now.,2015-03-15,2015-03-15
"Ouch. The committee was not kind to Iowa. Oh well, I always say the bigger the battle, the tastier the victory.",2015-03-15,2015-03-15
"Rally up immediately. Seriously, figure it out.",2014-07-02,2014-06-29
I just woke up flexing my abs. Awesome.,2014-07-02,2014-06-29
"This almost Independence Day, wash down those Freedom Fries with a Captain and Cola. #4thofJuly",2014-07-03,2014-06-29
I'm about to eat all the cheese.,2014-07-03,2014-06-29
"Not only does the Captain get the party started, he's also pretty nifty with the BBQ. #Happy4thofJuly.",2014-07-04,2014-06-29
USA. USA. USA. USA. USA. USA. #Happy4thofJuly.,2014-07-04,2014-06-29
It’s the day after Independence Day. Which is the best reason to continue celebrating Independence Day. #4thofJuly,2014-07-05,2014-06-29
RT @KevinHart4real: It’s about to go down. All white bday bash with @CaptainMorganUS tonight at the NYC arena,2014-07-05,2014-06-29
Is fun your middle name? What spelling do you use?,2014-07-05,2014-06-29
I am the Captain of the night.,2014-07-05,2014-06-29
"RT @VinoCaPisco: Perfect weather for making this watermelon ""gimlet"" today: @CaptainMorganUS white…",2014-07-05,2014-06-29
I am the definition of adventure.,2014-07-06,2014-07-06
Time to overthrow the tyranny of not leaving your couch all day.,2014-07-06,2014-07-06
I eat peanut butter from the jar like an adult.,2014-07-07,2014-07-06
Know the course. Stay the course. Be the course. #AlwaysInModeration,2014-07-07,2014-07-06
Champion. Need I say more?,2014-07-08,2014-07-06
Driftwood makes for a great pillow and plate.,2014-07-08,2014-07-06
Efficiency at its finest. #NewCaptain,2014-07-09,2014-07-06
Put the straw in the coffee then the straw in my mouth then go away.,2014-07-09,2014-07-06
"Hey Boston, come to any of these bars tonight for some delicious Captain and a wicked game of baseball. #BOSvsCHI",2014-07-09,2014-07-06
Your happiness means the world to me.,2014-07-09,2014-07-06
I just saw you pretend not to see me. Consequences will never the same.,2014-07-10,2014-07-06
Finish strong.,2014-07-10,2014-07-06
RT @ClarkeTorres: @CaptainMorganUS #SherryOakFinish #LimitedEdition #CaptainMorgan #Promotional #selectLocation,2014-07-10,2014-07-06
"When did this happen? - RT @AurelioVoltaire: @Joannechocolat For the record, I did not misspell illiterate. @CaptainMorganUS did!Lol!",2014-07-10,2014-07-06
Cruller me. Immediately.,2014-07-10,2014-07-06
Of course I'm real. You don't win at life daily if you're fictional...#amirite - RT @stephau819: Captain Morgan was a real person...,2014-07-10,2014-07-06
"If I find out you didn’t make at least one hour happy, I’m telling your boss, me. You’re fired.",2014-07-10,2014-07-06
A friend in need is a friend that pours me a glass of OJ immediately.,2014-07-11,2014-07-06
There’s some pineapple juice out there that needs some Captain White in it. So fix it.,2014-07-12,2014-07-06
I wish I didn't just start cutting my own hair.,2014-07-12,2014-07-06
I may start cutting my own hair.,2014-07-12,2014-07-06
a/s/l? Mine's 379/Taurus/Ocean.,2014-07-13,2014-07-13
Nights don't become unforgettable by themselves.,2014-07-13,2014-07-13
It's your beach. Own it.,2014-07-13,2014-07-13
"Not gonna lie, these pedicure things sound amazing.",2014-07-14,2014-07-13
Somebody should really start boiling bread in a circular fashion. #bagels,2014-07-14,2014-07-13
"Looks like the 2014 MLB All-Star Game is right around the corner. Hey @AllStarGame, how bout a free bat? My first mate needs a new leg. #ASG",2014-07-14,2014-07-13
"Mondays don’t matter, but Monday nights sure do. #CaptainandCola",2014-07-14,2014-07-13
RT @Canty4Liberty: Tribute hole to my boy @CaptainMorganUS #CapeCod #minigolf,2014-07-15,2014-07-13
"Age-old wisdom doesn’t get old, it gets aged. BIG difference. #NewCaptain",2014-07-15,2014-07-13
RT @tlschwerz: @espngolic from @MikeAndMike with a little @CaptainMorganUS in him haha!,2014-07-15,2014-07-13
The 2014 @allstargame is upon us. Where does your league loyalty lie? AL? NL? All the Ls? #ASG,2014-07-15,2014-07-13
"Damn it. I'm late for an interview. Just kidding, I am the boss. You’re fired.",2014-07-15,2014-07-13
"It's the adventure that always seems to find me. RT @JoeTBA @GinoJRocco @GinoJRocco the Captain, he always wants an adventure!",2014-07-16,2014-07-13
Go forth and Captain.,2014-07-16,2014-07-13
RT @MLB: An exit worth another look. #FarewellCaptain.,2014-07-16,2014-07-13
I slow-roasted a coconut overnight. Who am I?,2014-07-16,2014-07-13
"RT @MLB: “Trust me, it goes quickly.” – Derek Jeter in #ASG address to teammates.",2014-07-16,2014-07-13
@MLB I can raise a glass to that. #TheCaptain #RE2PECT,2014-07-16,2014-07-13
Don’t be that guy.  Be a Captain.,2014-07-17,2014-07-13
Ask for your local bartender for a Captain Morgan Cannonball. It will be the best decision you’ve made in hours.,2014-07-17,2014-07-13
There’s some pineapple juice out there that needs some Captain White in it. So fix it.,2014-07-19,2014-07-13
RT @jash: #jashrubberhead thanks @CaptainMorganUS,2014-07-20,2014-07-20
"I’m up, why aren’t you? No excuse will be acceptable.",2014-07-20,2014-07-20
RT @jash: #jashrubberhead with Sarah Silverman! thanks @CaptainMorganUS!,2014-07-20,2014-07-20
I’ve about had it with these crickets. H-A-D it,2014-07-20,2014-07-20
"Hey mates, ya thirsty?",2014-07-20,2014-07-20
Victory is only a few more passive-aggressive hours away.,2014-07-22,2014-07-20
Get away from my face.,2014-07-22,2014-07-20
Captain White and lemon-lime soda is better than whatever your friend just suggested you drink.,2014-07-23,2014-07-20
Tomorrow is my mom’s birthday so have a drink today.,2014-07-23,2014-07-20
Smells like low tide.,2014-07-24,2014-07-20
I’m awake. Feel free to ask me any question you’d like an honest answer to. You have 6 minutes.,2014-07-24,2014-07-20
Friends don't let friends wake up other friends unless they’ve got bacon sizzling and fresh squeezed OJ. #Facts,2014-07-24,2014-07-20
"Don’t pop bottles, twist them.",2014-07-24,2014-07-20
Finger foods are life.,2014-07-25,2014-07-20
Captain &amp; Cola. It’s my gift to you and the only one you’ve ever allowed to share with another human being.,2014-07-25,2014-07-20
Had a blast last night in San Diego.,2014-07-25,2014-07-20
Time to have as much fun as a wild horse on a beach full of hay.,2014-07-26,2014-07-20
RT @MouseInfo: Met the Captain last night! @CaptainMorganUS #SDCC #CraveOnline #CraveConquersTheCon,2014-07-26,2014-07-20
RT @CraveOnline: #ShowUsYourLoot RT @MouseInfo: Met the Captain last night! @CaptainMorganUS #SDCC #CraveOnline #CraveConquersTheCon,2014-07-26,2014-07-20
There’s a brunch out there with our name on it.,2014-07-27,2014-07-27
"Handsome feels great, doesn’t it?",2014-07-27,2014-07-27
Thinking about getting into fine art.  Anyone got a bowl a fruit  I can stare at for 6 hours?,2014-07-27,2014-07-27
Every good Captain knows when to lower the sails. #AlwaysInModeration,2014-07-28,2014-07-27
Be the best ever. I already am.,2014-07-28,2014-07-27
"Thanks for an epic show on Friday, @CraveOnline. Can I keep the ship?",2014-07-28,2014-07-27
"Sheets, huh? Well that changes everything.",2014-07-28,2014-07-27
Cruller me. Immediately.,2014-07-29,2014-07-27
Your coworkers are looking at your screen and loving every second of this tweet.,2014-07-29,2014-07-27
Put the straw in the coffee then the straw in my mouth then go away.,2014-07-30,2014-07-27
"If you were me, what would you? Exactly. #CaptainandCola",2014-07-30,2014-07-27
To splash some club or not to splash some club. #NewCaptain,2014-07-30,2014-07-27
"You will order a #CaptainandCola tonight. Sshhhhh, yes, yes you will.",2014-07-31,2014-07-27
Your silence means the world to me.,2014-07-31,2014-07-27
It’s not just about winning.,2014-08-01,2014-07-27
Fish sticks for the win.,2014-08-01,2014-07-27
Put me on ice. I love it. #CaptainandCola,2014-08-02,2014-07-27
"If you’re going to do it, own it. #LifeLoveLoot",2014-08-02,2014-07-27
RT @ladygelfling: Oh...well if you insist.... ? @CaptainMorganUS,2014-08-02,2014-07-27
RT @Mike_Conrad: @CaptainMorganUS flying with pride on our vacation!!,2014-08-02,2014-07-27
RT @JakeLewis043: @CaptainMorganUS is my spirit animal,2014-08-02,2014-07-27
I can’t wait to climb a tree tomorrow.,2014-08-02,2014-07-27
Early morning commutes are better when your highway is an ocean.,2014-08-03,2014-08-03
"If you’re gonna talk, at least be nice about it.",2014-08-03,2014-08-03
“Morning people” are not to be trusted.,2014-08-04,2014-08-03
Raise a glass to the men and women of the National Coast Guard. They protect the high seas and have awesome helicopters. Need I say more?,2014-08-04,2014-08-03
Never waste a shore leave. #CaptainsOrders,2014-08-05,2014-08-03
Me and you? We could really be something some day.,2014-08-05,2014-08-03
I am a Captain.,2014-08-06,2014-08-03
Why. Are. Mornings.,2014-08-06,2014-08-03
Your happiness means the world to me.,2014-08-07,2014-08-03
I'll let you drink with my lady just this one time. Do NOT get greedy.,2014-08-07,2014-08-03
Anything can be fun. ANYTHING.,2014-08-08,2014-08-03
Time to go back to having a blast.,2014-08-08,2014-08-03
"If you’re going to do it, own it. #LifeLoveLoot",2014-08-08,2014-08-03
"If you mix it, they will come...and drink it.",2014-08-09,2014-08-03
"Never not have a blast. In fact, have two blasts. You're welcome.",2014-08-10,2014-08-10
Morning people are my worst enemies.,2014-08-10,2014-08-10
Respect the sea and it shall respect you. #AlwaysInModeration,2014-08-10,2014-08-10
Responsibility is the first rule of a good adventure. #AlwaysInModeration,2014-08-11,2014-08-10
"Time for my morning jog. Actually, scratch that. I'm on the ocean.",2014-08-11,2014-08-10
"Hair is glorious. Oops, I meant ""my hair."" Yours is probably ok too, I guess.",2014-08-11,2014-08-10
The worst part about waking up on a ship is the waking up part.,2014-08-12,2014-08-10
Captain &amp; Cola go together like pirates and adventure. #CaptainMorgan,2014-08-12,2014-08-10
Shhhh I'm working. Working on loving life! Amirite?!,2014-08-12,2014-08-10
"If it weren’t for breakfast tacos, there wouldn’t be breakfast. Think about it.",2014-08-13,2014-08-10
RT @DouglifeDouglas: After a long day of work I choose @CaptainMorganUS and their #1671 limited release to celebrate.,2014-08-13,2014-08-10
"#CaptainAndCola. Better than land. And, most times, easier to find.",2014-08-13,2014-08-10
I’ve had the same dream every night for 300 years. Hint: There’s so much chocolate.,2014-08-13,2014-08-10
Be the bigger Captain. #AlwaysInModeration,2014-08-14,2014-08-10
"Well, it's time to chew a handful of coffee beans and crush today.",2014-08-14,2014-08-10
Accepted the #IceBucketChallenge from @JoesDaily &amp; donated $10K to #StrikeOutALS. Your turn! You have 24 hours.,2014-08-15,2014-08-10
Time for my 6 hour nap. I call it a nap because then it feels like I'm just preparing to have fun again.,2014-08-15,2014-08-10
Weekend domination begins with Captain &amp; Cola.,2014-08-15,2014-08-10
Real Captains drop anchor. #AlwaysInModeration,2014-08-16,2014-08-10
"This one's called the ""Buried Treasure"" because there's gold in it. GET IT??",2014-08-16,2014-08-10
Moonlight is delicious.,2014-08-16,2014-08-10
RT @Gunaxin: Today is National #RumDay and @CaptainMorganUS has plenty of ways to celebrate!,2014-08-16,2014-08-10
It’s #NationalRumDay and I'm hanging out with a bunch of friends in Las Vegas!,2014-08-16,2014-08-10
"I see you coming sleep and, well, ok. Let’s tango.",2014-08-17,2014-08-17
Be better than everyone.,2014-08-17,2014-08-17
Know when to lower your sails. #AlwaysInModeration,2014-08-18,2014-08-17
Don't hate Mondays. They never did anything to you.,2014-08-18,2014-08-17
Always choose fun. Unless there's captain and cola. Then choose both.,2014-08-18,2014-08-17
Only 10 and 1/2 more hours till Happy Hour.,2014-08-19,2014-08-17
Find a mate. Then drink with them. It's that simple.,2014-08-19,2014-08-17
"Dear Maidens, thank you. Love, #CaptainMorgan",2014-08-19,2014-08-17
I feel so alive right now.,2014-08-20,2014-08-17
Make your own last call. #AlwaysInModeration,2014-08-20,2014-08-17
You think selfies are annoying? Try sitting still on a horse for three days while a stranger paints your picture. #TBT,2014-08-21,2014-08-17
The original champion of adventure. #CaptainMorgan,2014-08-21,2014-08-17
The high seas can wait. #AlwaysInModeration,2014-08-22,2014-08-17
No plans? Well make some because it’s Friday and you’re a champion. #CaptainMorgan,2014-08-22,2014-08-17
The first person to guess my middle name has a high five with their name on it.,2014-08-22,2014-08-17
Un-complicate your evening with just two ingredients. #CaptainAndCola,2014-08-23,2014-08-17
My “bed hair” is also my “all the time hair” just so I can wake up whenever I want and no one has any idea.,2014-08-23,2014-08-17
Here’s the thing. Salads. Why?,2014-08-24,2014-08-24
"Hey Mate. Yeah, you. Great hair.",2014-08-24,2014-08-24
A safe crew is a loyal crew. #AlwaysInModeration,2014-08-24,2014-08-24
"Hey Tuesday night, I’m coming for you. Sincerely, #CaptainMorgan",2014-08-25,2014-08-24
Know when to take the lead. #AlwaysInModeration,2014-08-25,2014-08-24
Dolphins. The alarm clocks of the sea.,2014-08-25,2014-08-24
Tuesday night is the new 3-day weekend. #CaptainMorgan,2014-08-25,2014-08-24
You are all my friends.,2014-08-25,2014-08-24
"@JonathanMannion perfectly executes the #1 party guest rule: ""Bring what you love, share if you must."" #CaptainMorgan",2014-08-26,2014-08-24
I’m going to eat everyone’s breakfast.,2014-08-27,2014-08-24
Everything about right now is right now and I’m into it.,2014-08-27,2014-08-24
You don’t always have to reload the cannon. #AlwaysInModeration,2014-08-27,2014-08-24
It's Thursday and I'm Thirsty.,2014-08-28,2014-08-24
Lay the course for a safe journey home. #AlwaysInModeration,2014-08-28,2014-08-24
It's Friday and your mates need you. Grab some Captain and make it the best night of your lives. #LifeLoveLoot,2014-08-29,2014-08-24
Dancing really only requires a mop and a great imagination.,2014-08-29,2014-08-24
"Stop trying to hide from me, breakfast. Stop it immediately.",2014-08-29,2014-08-24
"Today, we party. Also tomorrow and the day after. #LaborDay",2014-08-30,2014-08-24
Man I love this red coat.,2014-08-30,2014-08-24
Always Captain by example. #AlwaysDrinkResponsibly,2014-08-31,2014-08-31
MUTINNNNNYYYYYYYYYYY! Hello?,2014-08-31,2014-08-31
3-day weekends are magic. #LaborDayWeekend,2014-08-31,2014-08-31
A classic American holiday for classic American partying. #LaborDay,2014-09-01,2014-08-31
Free sodas to anyone who brings me a fully-baked turkey right now.,2014-09-01,2014-08-31
Time to get up! We’ve got a big day of not working to prepare for. #LaborDay,2014-09-01,2014-08-31
A Tuesday as a Monday? I could really get used to these 4-day work weeks.,2014-09-02,2014-08-31
Captain by day. Captain by night. #LifeLoveLoot,2014-09-02,2014-08-31
I'll wear white pants whenever I damn well please. #LaborDay,2014-09-02,2014-08-31
Had a blast last night @DraisLV with the Morganettes and everyone who came out to celebrate with us. #Vegas,2014-09-03,2014-08-31
The Captain of the party has arrived at @DraisLV. See you on the dance floor. #Vegas,2014-09-03,2014-08-31
Time to punch the clock and fill up the cup. Captain &amp; Cola Hour is upon us.,2014-09-03,2014-08-31
1 Sunburn + 1 rocking ship = 3 or 4 very difficult night’s of sleep. #LivingOnABoatProblems,2014-09-03,2014-08-31
RT @bartendershaun: @CaptainMorganUS Drink of the Day!,2014-09-04,2014-08-31
It’s Thursday and I’m thirsty.,2014-09-04,2014-08-31
Hitting the sports bar? Do not hesitate to pull a “CM Sneak” if the defense starts crowding the line.,2014-09-04,2014-08-31
Shoes really do make the outfit.,2014-09-04,2014-08-31
"If you’re going to do it, own it. #LifeLoveLoot",2014-09-05,2014-08-31
It’s Friday. You’ve officially got the next 48 hours to chill as hard as possible.,2014-09-05,2014-08-31
"Woke up, bathed, dressed, and started working only to realize that it’s Saturday.",2014-09-06,2014-08-31
Put down that phone and tell someone they’re awesome.,2014-09-06,2014-08-31
You can learn a lot about a bar based on their jukebox.,2014-09-06,2014-08-31
Point me in the direction of your finest pizza purveyor.,2014-09-07,2014-09-07
"Crashed the @TaoLasVegas party today. And by ""crashed,"" I mean ""made it a party."" #Vegas",2014-09-07,2014-09-07
RT @NathanTerrones: Drais with the CaptainMorgan team!!! @CaptainMorganUS,2014-09-07,2014-09-07
RT @rolandhulme: Add @CaptainMorganUS to @CrabbiesUK and you get dark and stormy cocktails Henry Morgan would be proud of.,2014-09-07,2014-09-07
The comfort of your home has many obstacles to impede your viewing experience. That’s why there’s the “Booted Leg.”,2014-09-08,2014-09-07
I will not repeat myself. #AlwaysInModeration,2014-09-08,2014-09-07
"It's ok to live by one rule, but it has to be #AlwaysInModeration. Why? Because I said so.",2014-09-08,2014-09-07
"Dear morning people, please teach me all of your secrets.",2014-09-08,2014-09-07
There is no racing in drinking. #AlwaysInModeration,2014-09-09,2014-09-07
A Captain &amp; Cola is surely in order.,2014-09-09,2014-09-07
"Three cheers with two crowns to go.  Well done, California Chrome. Time to #MintMutiny this celebration.",2014-05-03,2014-04-27
@prestoncampbelI feel feee to stand up and dance. It's actually more fun.,2014-05-04,2014-05-04
Free sodas to anyone who brings me a fully-baked turkey right now.,2014-05-04,2014-05-04
"I just handed over the main stage spotlight to @PrettyLights. Consider this my gift to you, @SunfestFL.",2014-05-04,2014-05-04
You know what goes well with Cola? Me. Come enjoy it for yourself at @SunfestFL. Bring a friend or two while you’re at it.,2014-05-04,2014-05-04
Remember to shape up before you ship out. #AlwaysDrinkResponsibly,2014-05-04,2014-05-04
CaptainMorgan Original Spiced Rum or White Rum? That’s the hardest question you’ll have to answer on the #FloatingOasis at @SunfestFL.,2014-05-04,2014-05-04
Check me out at @SunfestFl. I’ll be the one introducing @DropkickMurphys in roughly one minute.,2014-05-04,2014-05-04
"RT @JerseyGirlSport: The #KentuckyDerby is over, but we're still loving the #MintMutiny",2014-05-05,2014-05-04
Always Captain by example. #AlwaysDrinkResponsibly,2014-05-05,2014-05-04
Who needs a worm when you’ve got a Captain. #CincoDeMayo,2014-05-05,2014-05-04
"You do realize you can drink rum today, right? #CincoDeMayo",2014-05-05,2014-05-04
Cinco de Not Tequila-O...,2014-05-06,2014-05-04
I think this pretty much sums up our relationship. Don’t you @DanielGruchy &amp; @GavinFree?,2014-05-06,2014-05-04
All who Captain are in fact Gold. #LifeLoveLoot,2014-05-06,2014-05-04
What time does fun start again?,2014-05-06,2014-05-04
RT @RoosterTeeth: Have some frozen cocktails on us… and @CaptainMorganUS,2014-05-06,2014-05-04
"Check out @DanielGruchy amaze himself.  Frankly, I think the cannon did the heavy lifting.",2014-05-06,2014-05-04
A sunset’s not worth watching without a Captain &amp; Cola.,2014-05-07,2014-05-04
I’m not sure what liquid nitrogen is but it definitely makes things blow-up better. See for yourself in #SlowMotion.,2014-05-07,2014-05-04
"Check out the tough guy, @DanielGruchy, really giving it to this lame old rum drink in #SlowMotion.",2014-05-07,2014-05-04
The night starts with #CaptainandCola and ends whenever you want it to.,2014-05-07,2014-05-04
Don’t count your Captain before it’s poured.,2014-05-07,2014-05-04
Why. Are. Mornings.,2014-05-07,2014-05-04
"Save the brown nosing for tomorrow, it’s Captain White &amp; Cola Hour.",2014-05-08,2014-05-04
RT @Kb_413: @chrissyteigen @CaptainMorganUS so happy my signed picture of Chrissy came!! Can we be best friends nowwww,2014-05-09,2014-05-04
All I want for everybody is fun. Is that too much to ask? I don’t think it is.,2014-05-09,2014-05-04
"Who set the alarm on my sun dial? If you own up to it now, I promise it’ll just be a stern talking to.",2014-05-09,2014-05-04
On this day in 1671… I realized how stupid naps were. #TBT #ThrowbackThursday,2014-05-09,2014-05-04
"Work’s over, right? I have no idea how jobs work but it feels about that time. #CaptainandCola",2014-05-10,2014-05-04
MUTINNNNNYYYYYYYYYYY! Hello?,2014-05-10,2014-05-04
"No one says no to the Captain, not even TV. Check out my cocktail on @Spiketv's #BarRescue tomorrow at 9pm.",2014-05-10,2014-05-04
Sun’s coming up soon. The Captain wins yet again.,2014-05-11,2014-05-11
You can judge a Captain by his cocktail. #CaptainMorgan,2014-05-11,2014-05-11
"No, you’re great.",2014-05-11,2014-05-11
Birds of a feather drink Captain together. #LifeLoveLoot,2014-05-12,2014-05-11
Captain &amp; Cola Hour is only one hour away. Or right now. Completely your call.,2014-05-12,2014-05-11
Protect the crew above all. #AlwaysInModeration,2014-05-13,2014-05-11
My “bed hair” is also my “all the time hair” just so I can wake up whenever I want and no one has any idea.,2014-05-13,2014-05-11
Captain &amp; Ginger &amp; Tuesday &amp; You.,2014-05-13,2014-05-11
"Stop trying to hide from me, breakfast. Stop it immediately.",2014-05-14,2014-05-11
Los Angeles or Anaheim? #SoCal only has room for one @NHL champion. #StanleyCupPlayoffs,2014-05-14,2014-05-11
Every cloud has a spiced lining. #CaptainMorgan,2014-05-15,2014-05-11
"We drink to @NHL victory tonight, @NHLBruins. Who’s with me? #LetsGoBruins #Boston",2014-05-15,2014-05-11
It’s my birthday and I’ll never cry cause I don’t want to. #HappyBirthdayMe,2014-05-15,2014-05-11
Here’s the thing. Salads. Why?,2014-05-16,2014-05-11
“Morning people” are not to be trusted.,2014-05-16,2014-05-11
It’s a Captain-Drink-Captain world. #LifeLoveLoot,2014-05-17,2014-05-11
Freedom is a beautiful thing. Thank you all. #ArmedForcesDay,2014-05-17,2014-05-11
Don’t pretend like you’re not awake and loving it.,2014-05-17,2014-05-11
Mix up a Captain White &amp; Pineapple and bask in the awesomeness that is you. #NewCaptain,2014-05-18,2014-05-18
"Hey Mate. Yeah, you. Great hair.",2014-05-18,2014-05-18
Never bark up the wrong Captain. #LifeLoveLoot,2014-05-18,2014-05-18
The time has come to begin the best night of your life and it starts with Captain &amp; Cola.,2014-05-19,2014-05-18
I strongly disagree with everything about right now.,2014-05-19,2014-05-18
Time to punch the clock and fill up the cup. Captain &amp; Cola Hour is upon us.,2014-05-19,2014-05-18
Put your best Captain forward.,2014-05-19,2014-05-18
The Captain speaks louder than words. #LifeLoveLoot,2014-05-20,2014-05-18
I think I put my pants on backwards. Whatever.,2014-05-20,2014-05-18
I need an adventure. Quick.,2014-05-20,2014-05-18
"Take a deep breath, buddy. Only one more crown to go. #nasalstrips",2014-05-20,2014-05-18
"Captain &amp; Ginger, easy like Tuesday evening.",2014-05-20,2014-05-18
"Job schmob. Get out there and enjoy a Captain White &amp; Sprite. But yeah, I mean make sure your boss is cool with it first.",2014-05-21,2014-05-18
Nice try on the pose @CarsonDaly...  It is an art form and I recommend stretching first.,2014-05-22,2014-05-18
On this day in 1671… someone explained yoga. hahahahahahahahahahahaha. #TBT,2014-05-22,2014-05-18
I mean if I don’t who will. Amirite?,2014-05-23,2014-05-18
The Captain is here and he’s awake.  And now he’s right back to sleep.,2014-05-23,2014-05-18
RT @FastLaneMag: Mmmmm... Gonna be a tasty weekend. #CaptainMorgan #1671 captainmorganusa @CaptainMorganUS #FASTLANEMAG…,2014-05-23,2014-05-18
Easy Breezy just got easier. #NewCaptain,2014-05-24,2014-05-18
"I’m out here, loving every minute of life.  Are you?",2014-05-24,2014-05-18
"Now THIS, is an adventure.",2014-05-25,2014-05-25
B.Y.O.C.C. #CaptainandCola,2014-05-25,2014-05-25
"A giant, life-sized pineapple came to me in my dreams. It didn’t talk, we just kinda stared at each other for few hours.",2014-05-26,2014-05-25
Remembering heroes 365 days a year. #MemorialDay,2014-05-26,2014-05-25
There’s a mutiny shot out there calling your name. Do you hear it? Yeah me neither but go get one anyways.,2014-05-26,2014-05-25
Man I love this red coat.,2014-05-26,2014-05-25
Rethink your approach to nighttime cola. #NewCaptain,2014-05-26,2014-05-25
"If I smile at you before noon, it was purely accidental.",2014-05-27,2014-05-25
Make your own last call. #AlwaysInModeration,2014-05-27,2014-05-25
RT @SpikeTV: Tonight we honor a legend. #OneNightOnly: @DonRickles airs at 9/8c.,2014-05-28,2014-05-25
A good Captain knows when to designate himself. #AlwaysDrinkResponsibly,2014-05-28,2014-05-25
Watch @SpikeTV's #OneNightOnly: @DonRickles special tonight at 9/8c to see my award-winning cameo in the bar scene.,2014-05-28,2014-05-25
RT @drinkspirits: . @CaptainMorganUS shows it can be nimble &amp; creative. This time with Captain Morgan 1671 Spiced Rum. Read our review: htt…,2014-05-28,2014-05-25
Captain &amp; Ginger &amp; Wednesday &amp; You. The right way to unwind.,2014-05-28,2014-05-25
"Anyone up for a morning swim? Hahahahaha. Just kidding, that’s an awful idea.",2014-05-28,2014-05-25
RT @SpikeTV: A closer look at the #OneNightOnly tables. Big thanks to @CaptainMorganUS for the cocktails.,2014-05-29,2014-05-25
"Well, that was an adventure for the record books. #LifeLoveLoot",2014-05-29,2014-05-25
"RT @SpikeTV: The man is 88 years young and he's still got it! Thanks for all the laughs, @DonRickles. #OneNightOnly",2014-05-29,2014-05-25
"I see you coming sleep and, well, ok. Let’s tango.",2014-05-29,2014-05-25
"Hey @SpikeTV, you should toast again. To what? Doesn’t matter. Just toast soon or I’m dropping anchor and coming down there.",2014-05-29,2014-05-25
.@SpikeTV are those cheese fries?,2014-05-29,2014-05-25
"To be honest, the #NewCaptain doesn’t know an hour that isn’t happy.",2014-05-29,2014-05-25
Invite your boss out for a #CaptainandCola. Bosses are really good at happy hour.,2014-05-30,2014-05-25
"If you’re gonna talk, at least be nice about it.",2014-05-30,2014-05-25
The night is always young when you’re the Captain.,2014-05-30,2014-05-25
Ham. Think about it.,2014-05-31,2014-05-25
"If it wasn’t for breakfast gruel, I’d still be sleeping.",2014-05-31,2014-05-25
A Captain White and lemon-lime soda might be the only good thing about brunch. #NewCaptain,2014-05-31,2014-05-25
Did you see that?? Nevermind. I think it was a pineapple.,2014-06-01,2014-06-01
"Today is apparently #DareDay.  So I “dare” to impress me with your most amazing adventure story. Go now. Seriously, start talking.",2014-06-01,2014-06-01
