tweet,date,weekStarting
"RT @TeamBigKRIT_K4L: [DOWNLOAD] @BIGKRIT &amp; @9thWonderMusic ""REIGN ON"" for @CrownRoyal #ReignOn",2013-03-07,2013-03-03
@martincasaus Glad to hear it. Raising one up to you on your birthday!,2013-03-07,2013-03-03
@SeazyCeaz Cheers to you!,2013-03-07,2013-03-03
RT @Beckycaissie: Ice carving station for the #CrownMaple launch at @TheFifthPRgirl! cc @CrownRoyal,2013-03-07,2013-03-03
RT @IAmSteveRivera: @CrownRoyal never disappoints.,2013-03-07,2013-03-03
@Forrest_Bump Big love!,2013-03-07,2013-03-03
RT @GlobalGrind: .@CrownRoyal- the ONLY drink that makes you feel like a kind at the club. #ReignOn,2013-03-07,2013-03-03
#CrownRoyal +  ________ = bliss. Fill it in.,2013-03-07,2013-03-03
@martincasaus @CWFHCintron Cheers to you both!,2013-03-07,2013-03-03
RT @SHARPintern: Delicious Manhattans made with @CrownRoyal's fantastic new maple-finished whiskey. Everyone needs a bottle of this. htt ...,2013-03-07,2013-03-03
RT @Marvelouswunder: It's quality over quantity.. always #ReignOn,2013-03-07,2013-03-03
@wanda_licious Very nice!,2013-03-07,2013-03-03
What's your all-time best memory of sipping #CrownRoyal? #tbt,2013-03-07,2013-03-03
@thebruhler Love it. #ReignOn,2013-03-07,2013-03-03
RT @MosaicNA: Follow the #crownmaple hashtag tonight to check out the Sugar Shack themed launch party for the newest member of Crown Roy ...,2013-03-07,2013-03-03
RT @Beckycaissie: So many maple infused foods at the #CrownMaple launch!,2013-03-07,2013-03-03
@SeazyCeaz @KillaCal2324 Happy birthday! Raising one up to you.,2013-03-07,2013-03-03
@mattnw15 Looks like a blast! #ReignOn.,2013-03-07,2013-03-03
@TheConsistent1 Thanks for the S/O!,2013-03-07,2013-03-03
RT @brianflaman: #crownmaple #sugarshack #mosaicxm @ Cabin Five,2013-03-07,2013-03-03
RT @DYCKDOLAN: ..After work + @CrownRoyal = FUN,2013-03-07,2013-03-03
@rww1978 Glad to hear it!,2013-03-07,2013-03-03
@project_imagine So glad to hear it :),2013-03-07,2013-03-03
RT @TheRealBL: I Drink My Own ?! Cause It's Good And It's My ?! Lol!!! ?#TheCrownLife,2013-03-07,2013-03-03
RT @AnwaaKong: Beautiful Face + A Crown Royal Black Bottle... What dreams are made of... S/o my homie @tinamariejones1…,2013-03-07,2013-03-03
@citrusblack Glad to hear. Cheers!,2013-03-08,2013-03-03
@Joel_Naga Glad you enjoyed it. #ReignOn,2013-03-08,2013-03-03
@John_Hillygus Cheers to you!,2013-03-08,2013-03-03
@TheKarltopia @MelissaUpjohn So glad! Cheers to you.,2013-03-08,2013-03-03
RT @brockmclaughlin: It smells like I've already Cooked breakfast in my bed. Thanks for the party #CrownMaple,2013-03-08,2013-03-03
The weekend is almost here. Enjoy greatness and live #TheCrownLife responsibly.,2013-03-08,2013-03-03
RT @bobbykimberley: All maple everything. #crownmaple,2013-03-08,2013-03-03
@j35dmb Glad to hear it!,2013-03-08,2013-03-03
@cjohnsonbooks Our pleasure!,2013-03-08,2013-03-03
@AaSP1111 Sounds great!,2013-03-08,2013-03-03
@andreaperkovic Happy birthday to you!,2013-03-08,2013-03-03
@citrusblack Wow! Looks amazing. How did it taste?,2013-03-08,2013-03-03
@brockmclaughlin Cheers!,2013-03-08,2013-03-03
RT @Beats4us: @BIGKRIT works on a track called – Reign on – for a Crown Royal commercial produced by @9thWonderMusic,2013-03-08,2013-03-03
@christnehalbert @TheKarltopia Glad to hear it!,2013-03-08,2013-03-03
RT @ItsJacquiG: #ReignOn :-)   @crownroyal,2013-03-08,2013-03-03
RT @ScottDavidCohen: @CrownRoyal #ReignOn this weekend,2013-03-08,2013-03-03
@AShipe Cheers to you!,2013-03-08,2013-03-03
"What are you toasting to this Friday night? Raise one up, you deserve it. #TGIF",2013-03-08,2013-03-03
RT @BubbaNicholson: I must say #crownmaple had the best #spirits event I have been to in a while..#onbrand,2013-03-08,2013-03-03
@Nash_Randall Agreed!,2013-03-08,2013-03-03
@K_Rob16 Glad to hear it!,2013-03-08,2013-03-03
RT @beachrockinc: I can still smell the cider from #crownmaple last night. It was like fresh boiled maple syrup straight from the tree.  ...,2013-03-08,2013-03-03
Every moment is earned. Drink it up. You deserve it. #TheCrownLife,2013-03-08,2013-03-03
@JonGauthier So glad you enjoyed it!,2013-03-08,2013-03-03
#ReignOn to the women who motivate us. How will you show your love on #InternationalWomensDay?,2013-03-08,2013-03-03
@AprilSherrie Great idea! #ReignOn to you.,2013-03-08,2013-03-03
"RT @SunnyDGirl77: @TheCrownLife with Sprite and a twist of lime, was suggested by a guy at the bottle shop. It's so good! #lovethecrownlife",2012-10-24,2012-10-21
Freshen up with these 10 great beanies just in time for the winter via @highsnobiety,2012-10-24,2012-10-21
RT @MZNETWORKER: Cranberry juice RT @TheCrownLife: On the rocks? A specific recipe? What's your favorite way to drink Crown Royal Black? ...,2012-10-24,2012-10-21
On the rocks? A specific recipe? What's your favorite way to drink Crown Royal Black? #TheCrownLife.,2012-10-24,2012-10-21
RT @complication83: “@TheCrownLife: On the rocks? A specific recipe? What's your favorite way to drink Crown Royal Black? #TheCrownLife. ...,2012-10-24,2012-10-21
Almost the weekend!! Where will you be living #TheCrownLife tonight?,2012-10-25,2012-10-21
"ICYMI last night, see what TNT On Point #TheCrownLife with @TerrenceJ is all about",2012-10-31,2012-10-28
RT @TerrenceJ: #thecrownlife,2012-11-06,2012-11-04
RT @TerrenceJ: Have a productive day!!! #Thecrownlife,2012-11-07,2012-11-04
We are excited that @TerrenceJ is starting his new gig as co-anchor on @ENews w/ @GiulianaRancic! Tune in this Monday @ 7PM ET #TheCrownLife,2012-11-08,2012-11-04
RT @TerrenceJ: #thecrownlife,2012-11-08,2012-11-04
Don't forget to catch On Point with @TerrenceJ on @NBAonTNT tonight after the games!! #TheCrownLife,2012-11-08,2012-11-04
. @TerrenceJ brings you exclusive access to some of the hottest cities in the country! On Point: #TheCrownLife,2012-11-09,2012-11-04
RT if you will be watching @TerrenceJ's first show as co-anchor on @ENews this Monday @ 7PM ET! #TheCrownLife,2012-11-09,2012-11-04
. @TerrenceJ starts his new gig at @ENews this Monday at 7PM ET! Will you be watching? #TheCrownLife,2012-11-11,2012-11-11
RT @bluesatch: Great Birthday Weekend! @TheCrownLife #TheCrownLife #PoUp,2012-11-12,2012-11-11
Tune-in to @ENews TONIGHT to watch @TerrenceJ's first show as co-anchor alongside @GiulianaRancic! #TheCrownLife,2012-11-12,2012-11-11
Congrats to @TerrenceJ on his first episode as co-anchor of @ENews! We'll be watching every weeknight at 7PM ET! #TheCrownLife,2012-11-13,2012-11-11
"RT @AnwaaKong: What ppl say about the Royal Lemonade... ""This is the best drink I've ever had!!!"" #TheCrownLife",2012-11-16,2012-11-11
RT @AnwaaKong: The only way “@FredWhit: #TheCrownLife”,2012-11-19,2012-11-18
RT @TheRealBL: Follow your dreams! ?#TheCrownLife,2012-11-19,2012-11-18
RT @AnwaaKong: I work so much... I deserve a bit of Luxury... #TheCrownLife,2012-11-20,2012-11-18
RT @TerrenceJ: Work while the competition sleeps. #Thecrownlife,2012-11-27,2012-11-25
RT @DigThatO: Birthday is complete! That Crown Royal Black on ice! #LoyalToTheRoyal #Noworries @TheCrownLife,2012-11-28,2012-11-25
"RT @TheRealBL: Follow your dreams, stay motivated! #GO? ?#TheCrownLife",2012-11-29,2012-11-25
RT @AnwaaKong: Royal Lemonading at Stadium #thecrownlife,2012-11-29,2012-11-25
RT @VivaLaKoi: Swagged out in @thecrownlife ??,2012-11-29,2012-11-25
"Go behind the scenes with a champion! Check out On Point, #TheCrownLife with @Rickafox",2012-11-30,2012-11-25
RT @ItsJacquiG: #TheCrownLife #CrownLife,2012-11-30,2012-11-25
RT @AnwaaKong: Where y'all watching the game? I got the Crown Royal Black (Royal Lemonade) lets make it a party... #TheCrownLife,2012-12-03,2012-12-02
"RT @DigThatO: Man, my @49ers loss today. So I guess I will indulge in the Black or the Maple! #WinWin #LoyalToTheRoyal @TheCrownLife htt ...",2012-12-03,2012-12-02
RT @philthemayor1: #thecrownlife RT @DJDIMPLES: I guess tonight is a Crown Royal Night courtesy of @philthemayor1 !!,2012-12-04,2012-12-02
RT @AnwaaKong: Crown Royal Black... Pineapple... Sprite... Grenadine... Niiiice #TheCrownLife,2012-12-05,2012-12-02
"RT @Rickafox: Check this piece out @TheCrownLife: Go behind the scenes with a champion! Check out On Point, #TheCrownLife",2012-12-05,2012-12-02
How are you living #TheCrownLife today?,2012-12-05,2012-12-02
RT @catchupwithV: Me &amp; @djholiday on #thecrownlife halo,2012-12-05,2012-12-02
#TheCrownLife RT @TerrenceJ: Yesterday's look! #ENews 12/4/12,2012-12-05,2012-12-02
RT @AnwaaKong: Tonight... I'm gonna have a blast... Ur welcome to celebrate life with me... #TheCrownLife,2012-12-06,2012-12-02
Check out the NEW episode of On Point: #TheCrownLife w/ @lala &amp; @TerrenceJ,2012-12-07,2012-12-02
RT @ShafferDC: VIDEO: NEW episode of On Point: #TheCrownLife w/ @lala.,2012-12-07,2012-12-02
RT @TerrenceJ: VIDEO: NEW episode of On Point: #TheCrownLife w/ @lala.,2012-12-07,2012-12-02
RT @ItsJacquiG: #CrownLife #crownroyal #TheCrownLife #CrownSwag,2012-12-10,2012-12-09
Time to get back to work! RT if you're ready to make it happen this week. #TheCrownLife,2012-12-10,2012-12-09
Success comes with hard work and dedication. #TheCrownLife,2012-12-11,2012-12-09
RT @AnwaaKong: You Deserve The Best!!! #TheCrownLife!!!,2012-12-11,2012-12-09
"Bring #TheCrownLife to your party this weekend! Try our recipe for Crown Royal Black Punch, perfect for any occasion.",2012-12-14,2012-12-09
RT @ISUbirds43: Crown Royal Maple is LEGIT! @TheCrownLife,2012-12-17,2012-12-16
RT @mcclintick12: I forgot how much I love Crown Royal @TheCrownLife,2012-12-17,2012-12-16
Want to live #TheCrownLife over the holidays? Enjoy our new recipe for Crown Royal Maple Cider!,2012-12-21,2012-12-16
RT @AnwaaKong: Yep @TheCrownLife “@MercyC: @AnwaaKong delivering happy-ness to a city near you! #crownroyal”,2013-01-02,2012-12-30
The first weekend of the New Year is over! RT if you were living #TheCrownLife.,2013-01-07,2013-01-06
Have you tried Crown Royal Maple? Send us some of your favorite recipes! #TheCrownLife,2013-01-08,2013-01-06
"In case you missed them, catch up on all of our episodes of On Point: #TheCrownLife w/ @TerrenceJ",2013-01-09,2013-01-06
RT @AnwaaKong: Tru @TheCrownLife “@jetsetdc: @AnwaaKong was definitely about that #CROWNLIFE last night at #STADIUMWEDNESDAYS ...They Kn ...,2013-01-10,2013-01-06
Did You Know: Fifty million purple velvet bags are stitched for Crown Royal ever year. #TheCrownLife,2013-01-11,2013-01-06
"It’s going down! #SoSoDef20 Anniversary Concert – Feb. 23, Fox Theatre ATL. Tickets on sale soon! #TheCrownLife",2013-01-11,2013-01-06
#TheCrownLife + the weekend = ________.,2013-01-12,2013-01-06
RT @djknowgud: RT @TheCrownLife #TheCrownLife + the weekend = ________.  Business as Usual,2013-01-12,2013-01-06
RT @ChocolateTiger1: @TheCrownLife A Great Party!! :),2013-01-12,2013-01-06
Success is fueled by hard work and patience. Start your week off right. #TheCrownLife,2013-01-14,2013-01-13
RT @DigThatO: Watching my @49ers on this Crown Royal Maple! @TheCrownLife #LoyalToTheRoyal,2013-01-14,2013-01-13
RT @AnwaaKong: Niice @TheCrownLife “@MitchyMitch: ROYAL LEMONADES for everybody!! #Brunch Sunday,2013-01-14,2013-01-13
RT @jimmykimmel: I ask coach Jimmy Johnson three ridiculous questions #3RQ,2013-01-14,2013-01-13
NBA All Star Weekend is a month away! Who do you think will be playing in Houston? #TheCrownLife,2013-01-15,2013-01-13
RT @cleeverizon: @TheCrownLife I'm bout' dat life!,2013-01-15,2013-01-13
Don't forget to catch @TerrenceJ on @ENews weeknights at 7:00PM &amp; 11:30PM! We see you! #TheCrownLife,2013-01-15,2013-01-13
RT @texasboijr: @TheCrownLife Crown Maple taste great with Sweet Tea.,2013-01-16,2013-01-13
RT @JumpshotJay: Oh y'all fools ain't know the homie @kevinhart4real was part of #TheCrownLife - Let's Go!! princeconley  #A,2013-01-16,2013-01-13
RT @Btexdawg: Whiskey night @TheCrownLife,2013-01-16,2013-01-13
RT @NYCrankwalker: @TheCrownLife Crown Royal Black + ME = The perfect combination.#TheCrownLife,2013-01-17,2013-01-13
Get the weekend started early with Crown Royal Black Punch! #TheCrownLife,2013-01-17,2013-01-13
Crown Royal Black + ______ = The perfect combination. #TheCrownLife,2013-01-17,2013-01-13
RT @ChrisBoever: @TheCrownLife ice,2013-01-17,2013-01-13
RT @ProducedbyMrO: @TheCrownLife ginger ale,2013-01-17,2013-01-13
RT @Andersontweetin: @TheCrownLife 7 up!,2013-01-17,2013-01-13
RT @BlackCanaryy: “@TheCrownLife: Crown Royal Black + ______ = The perfect combination. #TheCrownLife” me ?,2013-01-17,2013-01-13
The weekend is here! Who has the Crown Royal Black? #TheCrownLife,2013-01-19,2013-01-13
Cheers to the weekend. @jumpshotjay @TheRealBL @DYCKDOLAN @philthemayor1 @mitchymitch @AnwaaKong @catchupwithV Enjoy Responsibly,2013-01-19,2013-01-13
Turn your dreams into reality. #TheCrownLife,2013-01-22,2013-01-20
RT @Travis_Storck: Closing my evening with a little @TheCrownLife Black w/ginger ale. 'Twas a good day.,2013-01-22,2013-01-20
"Did You Know: Crown Royal was originally introduced by Samuel Bronfman in 1939, as a tribute to the King &amp; Queen's visit. #TheCrownLife",2013-01-23,2013-01-20
RT @4EvAUrAnGe1: @TheCrownLife east,2013-01-23,2013-01-20
Who will win the NBA All-Star Game this year: East or West? #TheCrownLife,2013-01-23,2013-01-20
RT @Luke_AtMe: @TheCrownLife For the arrival of royalty in Canada,2013-01-24,2013-01-20
Trivia: Where did Crown Royal originate? #TheCrownLife,2013-01-24,2013-01-20
RT if you will be celebrating a birthday this weekend with Crown Royal Black! #TheCrownLife,2013-01-25,2013-01-20
"Be true, be a leader, be great. #TheCrownLife",2013-01-25,2013-01-20
Live #TheCrownLife tonight. Treat yourself to a glass of Crown Royal Maple on the rocks.,2013-01-29,2013-01-27
RT @TerrenceJ: Work while the competition sleeps. #TheCrownLife,2013-01-30,2013-01-27
Who is living #TheCrownLife this weekend?,2013-02-01,2013-01-27
RT @TheRealBL: It's not about the fall. It's about the rise after the fall! #GO? ?#TheCrownLife,2013-02-06,2013-02-03
RT @LeDOMLife: @TheCrownLife For the visit of George VI and Queen Elizabeth! #SeagramsDoing,2013-02-07,2013-02-03
Prepare to raise a glass tomorrow. We're bringing out something that we know you'll want to toast. #TheCrownLife,2013-02-07,2013-02-03
. @Travis_Storck Enjoy! #TheCrownLife,2013-02-07,2013-02-03
"Quite the makeover, this new page design seems like a great reason to raise a glass.",2013-02-08,2013-02-03
Make your #HappyHour toast to the glory of Friday (all hail the weekend!),2013-02-08,2013-02-03
Welcome to the new @CrownRoyal everybody. We're psyched to hear what you think.,2013-02-08,2013-02-03
Remaking your Twitter page is like looking in the mirror after you shave for the first time in a couple of weeks. So smooth.,2013-02-08,2013-02-03
"The day's only just begun, but we know you'll conquer whatever lies in your way.",2013-02-09,2013-02-03
#RaiseAGlass to anyone you know out there who deserves it.,2013-02-09,2013-02-03
Where are you watching the #Grammys tomorrow? Be sure to toast the winners with a Crown.,2013-02-09,2013-02-03
A roar sounds even mightier over clinking glasses #ReignOn. Tune in to The Walking Dead tonight to see the full spot!,2013-02-10,2013-02-10
To those who rise to the occasion at every opportunity. #ReignOn,2013-02-10,2013-02-10
"Cheers to those who hit all the right notes, after endless hours of belting it out #ReignOn #Grammys",2013-02-10,2013-02-10
Tell us your top pick for the #Grammys2013 #AlbumoftheYear?,2013-02-10,2013-02-10
Nothing like a glass of Crown on a winter's day to make you feel like a king. Raise one up.,2013-02-11,2013-02-10
#AwardSeason reminds us all that it's hard work that leads to big victories. #ReignOn,2013-02-11,2013-02-10
"Last week, the #BigGame. Tonight, the #Grammys. Toasting the winners with a fine whisky and a loud #ReignOn.",2013-02-11,2013-02-10
You don't follow the trends. You dictate the style. #ReignOn #FashionWeek2013,2013-02-11,2013-02-10
RT @Lushworthy: Crown Royal Continues To #ReignOn With Help From The King Of The Jungle In Their Newest Commercial,2013-02-11,2013-02-10
Congrats to all the #Grammy winners last night! RT If you think the music scene is better than ever.,2013-02-11,2013-02-10
"Legend has it you can pick up a glass of fine whisky, hold it up to the light, and see your future. #BelieveItorNot",2013-02-11,2013-02-10
#ReignOn to you for pushing yourself and raising the bar... and then hitting the bar to raise a glass.,2013-02-12,2013-02-10
Raising one up to those who treat their Tuesday night pickup game like they're in the big leagues. #ReignOn,2013-02-12,2013-02-10
Check out our roaring new #ReignOn spot!,2013-02-12,2013-02-10
"If hard work is its own reward, think of a glass of #CrownRoyal as the ultra-smooth bonus check.",2013-02-12,2013-02-10
Success requires persistence and patience. Never give up. #TheCrownLife,2013-02-13,2013-02-10
Working through the week to reach the sweetest #happyhour of all? This calls for a Crown.,2013-02-13,2013-02-10
#TrueStory— Crown Royal was first made in 1939 for the King of England. Don't you feel like royalty when you sip Crown?,2013-02-13,2013-02-10
"Use #ReignOn &amp; tell us the greatest, most epic thing you've done lately. We'll RT the best ones.",2013-02-13,2013-02-10
To those who bring it straight from the heart #ReignOn. Happy #Valentines Day.,2013-02-14,2013-02-10
RT @ChristinaKav: Check out @CrownRoyal new Twitter handle and make sure to #ReignOn,2013-02-14,2013-02-10
RT @AnwaaKong: My mission this all star weekend is to have a blast... Enjoy #TheCrownLife and have stories to tell...,2013-02-14,2013-02-10
RT @BIGKRIT: Here go some more new krizzle and 9th Wonder #ReignOn,2013-02-14,2013-02-10
To a man who raised the game and became an icon #ReignOn.,2013-02-14,2013-02-10
RT @VibeMagazine: Forget the ordinary. Extraordinary is the new norm @CrownRoyal #ReignOn,2013-02-14,2013-02-10
RT @superscrap72: Just saw #Dr.J in a #CrownRoyal ad...Smooth as ever! #ReignOn,2013-02-14,2013-02-10
RT @catchupwithV: The best statements are made without having to say a word #TheCrownLife,2013-02-14,2013-02-10
"RT @billboard: Exclusive song premiere! Listen to @BigKRIT and @9thWonderMusic's ""Reign On"" –",2013-02-14,2013-02-10
RT @GusRamsey: saw the new Dr. J Crown Royal commercial today. Cool never gets old. #allhailTheDoctor,2013-02-15,2013-02-10
RT @VibeMagazine: .@CrownRoyal #ReignOn to those who wake up the crowd &amp; set the tone with the perfect hand-picked playlist.,2013-02-15,2013-02-10
"Whether they bring it from the #East or the #West, we’re raising one up to all the #NBAAllStar players. #ReignOn",2013-02-15,2013-02-10
"RT @adultbeverages: For #FF, a nice belly warming welcome to @CrownRoyal on Twitter. One of my favorite whisky blends is Crown Royal Black.",2013-02-15,2013-02-10
Preparing to celebrate the #NBAAllStar weekend with a toast from one of the game’s true legends #ReignOn,2013-02-15,2013-02-10
Raising one up to all those who are headed to #AllStar Weekend — an honor that's well-deserved.,2013-02-15,2013-02-10
Got a friend who’s letting out their roar and owning the moment? Let em know with our lion and #ReignOn!,2013-02-15,2013-02-10
RT @BIGKRIT: Photo: A pic from the Reign on video shoot with Crown Royal,2013-02-15,2013-02-10
Use #ReignOn during the #NBAAllStar game to tell us the most epic thing you've done lately. We’ll RT our favorites!,2013-02-15,2013-02-10
"In the game of life, you’ve got to play above the rim. Tell us about that time you stepped up with #ReignOn",2013-02-16,2013-02-10
What’s the most ridiculous question someone could ask Dr. J? Find out in this clip from @JimmyKimmelLive!,2013-02-16,2013-02-10
"Each year, an #NBAAllStar gets 82 chances to step up—you get 365. Share a time that you seized the moment w/ #ReignOn",2013-02-16,2013-02-10
#ReignOn to the most dedicated fan. For living &amp; breathing your team colors all year round. RT if this is you.,2013-02-17,2013-02-17
RT @VibeMagazine: Found your way to the front of a jam-packed crowd to see your favorite rapper perform @CrownRoyal. #ReignOn,2013-02-17,2013-02-17
You don’t have to be an #NBAAllStar to own the moment like a boss! Tell us when you rose to the occasion w/ #ReignOn,2013-02-17,2013-02-17
RT @BIGKRIT: #ReignOn,2013-02-17,2013-02-17
RT @VibeMagazine: Toasting your sweet victory tonight with a glass of @CrownRoyal and a loud #ReignOn!,2013-02-18,2013-02-17
What are you toasting to this #PresidentsDay weekend? RT if it comes in a purple velvet bag.,2013-02-18,2013-02-17
.@BIGKRIT @9thWonderMusic- best in the biz acknowledge those who seize every opportunity to up their game. #ReignOn,2013-02-18,2013-02-17
To the #NBAAllStar players who soar to new heights in order to nail the layout. Tell us about that time you stepped up with #ReignOn,2013-02-18,2013-02-17
#ReignOn to the legend who took the game above the rim #MJ50,2013-02-18,2013-02-17
Tell us about the journey of your successes. Make each one count. #ReignOn,2013-02-19,2013-02-17
RT @jimmykimmel: 3 (very) Ridiculous Questions for the great Dr. J,2013-02-19,2013-02-17
Know someone who’s stepped up recently? Use #ReignOn to let them know!,2013-02-19,2013-02-17
Don't wait. Take action. #TheCrownLife,2013-02-19,2013-02-17
".@TerrenceJ goes one on one with Hall of Famer, Dr. J. #ReignOn. Check it out-",2013-02-19,2013-02-17
RT @AnwaaKong: Kings wear Crowns while they Reign... #reignon #thecrownlife,2013-02-20,2013-02-17
Finding new ways to be the leader you were always meant to be? Tell us how you #ReignOn.,2013-02-20,2013-02-17
.@TerrenceJ and Dr. J go one on one. Time to get the Doc's opinion on what it means to be an #NBAAllStar.,2013-02-20,2013-02-17
We had a blast at the @Playboy party in New Orleans! Take a peek. #TheCrownLife #RoyalTreatment,2013-02-20,2013-02-17
RT @TSSCrew: Spending All-Star Weekend With Crown Royal And The #ReignOn Movement,2013-02-20,2013-02-17
"RT @SynergiesGrp: Love smart collabos! @CrownRoyal #ReignOn promo campaign w/ ""Dr. J"" ft. music by @BigKrit produced by @9thwondermusic  ...",2013-02-21,2013-02-17
RT @AnwaaKong: Check out,2013-02-21,2013-02-17
RT @MusicNewsNash: @CrownRoyal and @JustinColeMoore Team Up To Honor Heroes | Music News Nashville,2013-02-21,2013-02-17
"RT @DYCKDOLAN: ..Just touch down Chicago, this city is full of positive energy..I'm ready to hit LUMEN tonight, Crown Royal time. #ReignOn",2013-02-21,2013-02-17
Is your glass half full or half empty? #ReignOn to those who choose the bright side.,2013-02-21,2013-02-17
RT @AnwaaKong: s/o everyone started from the bottom... when all you had was an idea and a dream... #ReignOn #TheCrownLife,2013-02-21,2013-02-17
Crown Royal Black + ______ = #TheCrownLife,2013-02-21,2013-02-17
RT @MitchyMitch: Getting to the TOP is Mandatory #ReignOn #TheCrownLife,2013-02-21,2013-02-17
We're celebrating with @Mr_Dupri all week for #sosodef20! Here's to making it last. #ReignOn,2013-02-21,2013-02-17
RT @Mr_Dupri: Crown Royal on Point: Jermaine Dupri:,2013-02-22,2013-02-17
RT @AnwaaKong: Be A King At All Times #ReignOn,2013-02-22,2013-02-17
RT @VibeMagazine: Mastered the ultimate pregame playlist to set the perfect mood? #ReignOn.,2013-02-22,2013-02-17
A happy birthday toast to the epic @OfficialDrJ6 #ReignOn. RT to wish him a #HBD,2013-02-22,2013-02-17
RT @AnwaaKong: The homie @bigkrit + @crownroyal // you already know #ReignOn,2013-02-22,2013-02-17
RT @AnwaaKong: Chasing My Dreams... #ReignOn,2013-02-22,2013-02-17
@matthewjmcbride we completely agree!,2013-02-22,2013-02-17
@PrinceConley Cheers to you... #ReignOn!,2013-02-22,2013-02-17
"Check out the new Crown Royal Maple shot, The Hamlet in the new #BarRescue episode this Sunday 10/9C on @SpikeTV!",2013-02-22,2013-02-17
RT @MitchyMitch: The shipments in! #turn up season! #thecrownlife,2013-02-22,2013-02-17
RT @Beats4us: @BIGKRIT works on a track called – Reign on – for a Crown Royal commercial produced by @9thWonderMusic,2013-02-22,2013-02-17
"RT @philthemayor1: @CrownRoyal Its great being part of something special TV, PRINT, MUSIC &amp; CROWN #DrJay #thecrownlife #crownroyal # ...",2013-02-22,2013-02-17
#FF @Mr_Dupri - Congrats on your 20 year journey to success! We're inspired. #sosodef20 #ReignOn,2013-02-22,2013-02-17
"RT @TheRealBL: Life is change, Growth is optional, Choose wisely! ?#ReignOn",2013-02-22,2013-02-17
RT @AnwaaKong: Last night was crazy fun... Royal Lemonades #reignon #thecrownlife,2013-02-22,2013-02-17
RT @AnwaaKong: Tonight is gonna be over amazing... #thecrownlife #reignon,2013-02-23,2013-02-17
"RT @TrueSchoolVince: Crown Royal ""Big K.R.I.T and 9th Wonder"" Reign On - Behind the Scenes:",2013-02-23,2013-02-17
"RT @MitchyMitch: The LEGENDARY ""DR.J"" living #TheCrownLife {",2013-02-23,2013-02-17
Who is your favorite artist in the history of So So Def? #sosodef20 #ReignOn,2013-02-23,2013-02-17
RT @AnwaaKong: What's a King without a Crown #thecrownlife,2013-02-23,2013-02-17
@Dj_MainEvent Our pleasure! #ReignOn.,2013-02-23,2013-02-17
"RT @TheRealBL: When you believe in the best, you save so much trouble! ?#ReignOn",2013-02-23,2013-02-17
"RT @MitchyMitch: ""Big K.R.I.T and 9th Wonder"" - Reign On BTS {",2013-02-24,2013-02-24
"RT @CheersSC: Tonight, give @CrownRoyal #Maple a shot! #ReignOn #Cheers",2013-02-24,2013-02-24
RT @MitchyMitch: TERRENCE J goes one on one with Hall of Famer JULIUS ERVING {,2013-02-24,2013-02-24
NYC! Get Ready!,2012-04-18,2012-04-15
2. Make sure you play some smoove music when you're getting dressed.,2012-04-19,2012-04-15
@Mr_Dupri in the building!  It's a crown party! #thecrownlife @GLOBAL14 @Tizzad,2012-04-19,2012-04-15
3. Arrive on time ready to enjoy the night...,2012-04-19,2012-04-15
Tonight we're gonna give you a quick pre- game list on how to enjoy a Weds night out living #thecrownlife,2012-04-19,2012-04-15
RT @TerrenceJ: Check this out y'all. @TheCrownLife,2012-04-19,2012-04-15
1. Make sure you shave/get a haircut before you plan anything,2012-04-19,2012-04-15
Happy birthday @TerrenceJ! #thecrownlife,2012-04-20,2012-04-15
JFK-LAX,2012-04-22,2012-04-22
Great @TerrenceJ interview w/ @FrankieDarcell on Mix 92.3 in the D! Getting ready for Think Like A Man screening! #thecrownlife,2012-04-24,2012-04-22
Packed house for Think Like A Man screening in Detroit w/ @TerrenceJ ! #thecrownlife,2012-04-24,2012-04-22
@BeautifulBC22 glad you liked it!,2012-04-24,2012-04-22
#thecrownlife is jumping off in the D w/ @TerrenceJ!,2012-04-25,2012-04-22
"RT @FrankieDarcell: @TerrenceJ @TheCrownLife I meet a lot of Celeb's Terrence J is a Class Act God Bless ""T"" #TLAM #thecrownlife",2012-04-25,2012-04-22
"RT @mikrod58: @TerrenceJ @TheCrownLife you did a really GOOD job, LOVE the movie probably will go back this weekend.",2012-04-25,2012-04-22
Detroit is jumpin' off! @TerrenceJ #thecrownlife thanks for showing the love!,2012-04-25,2012-04-22
RT @HickmonEric: @TerrenceJ @TheCrownLife that cool wit,2012-04-25,2012-04-22
RT @KwaPrice: RT @TheCrownLife: #thecrownlife is jumping off in the D w/ @TerrenceJ!,2012-04-25,2012-04-22
"Thx to @hiphopdetroit, @RollingOut + Michigan Front Page for talking #TLAM + #thecrownlife w/ @TerrenceJ today!",2012-04-25,2012-04-22
RT @Chinesseluv1: RT @TerrenceJ RT @TheCrownLife: Packed house for Think Like A Man screening in Detroit w/ @TerrenceJ ! #thecrownlife,2012-04-25,2012-04-22
Lotta good looking folks out in Detroit tonight! #thecrownlife @TerrenceJ #onlyforthegrownandsexy,2012-04-25,2012-04-22
"RT @FrankieDarcell: @TheCrownLife @TerrenceJ I appreciate you guys time Njoyed, very much!! #thecrownlife",2012-04-25,2012-04-22
RT @KwaPrice: We out here at Tin Fish showin love for @TheCrownLife . Enjoying the Crown Royal smoothness. Get out here now! #GO,2012-04-25,2012-04-22
