tweet,date,weekStarting
Can’t wait to have you! We’re going to #TurnUp! RT @rocsidiaz: Can't wait to host the,2014-02-12,2014-02-09
Tell us what you want to ACCOMPLISH over at,2014-02-12,2014-02-09
@Steagasaurus We've got you covered on the coupon!,2014-02-12,2014-02-09
@rocsidiaz We're PUMPED about this! Can't wait to party with you and the crew.,2014-02-12,2014-02-09
@SherriHaase Dope! Let us know what you think!,2014-02-12,2014-02-09
Your opportunity is NOW! Check us out on,2014-02-13,2014-02-09
Almost ready for tonight. What are we missing?! #LadiesofSG #SGAllStar #AllStarWeekend #SG #NOLA,2014-02-13,2014-02-09
Getting prepped and ready in #NOLA for #SGAllStar tonight with #LadiesofSG!  #SG,2014-02-13,2014-02-09
Hoping we can all #TurnUp this weekend at the #SGAllStar bash in #NOLA! @nelly_mo @281congnacbeauty,2014-02-13,2014-02-09
#NOLA bought to know the #LadiesofSG!  RT @PlanetLaNea: #ladiesofSG getting started for the day ? @seagramsginusa,2014-02-13,2014-02-09
@281cognacbeauty Can’t wait to party in #NOLA! We’re join’ to #TurnUp! #SGAllStar,2014-02-13,2014-02-09
"We've got your Pineapple Twisted Gin waiting, @wizkhalifa! Hope to see you at the #SGAllStar bash this w/e in #NOLA!",2014-02-13,2014-02-09
We know how to spoil! RT @beprcecy: Giftbags #seagramsgin #sgallstar #allstarweekend,2014-02-13,2014-02-09
RT @MoniqueRaeShawn: HAPPY V-DAY LOVERS! Try our slammin' cocktail 'The Very Berry Martini' with someone special tonight!! #SeagramsGinUSA …,2014-02-14,2014-02-09
"@281cognacbeauty @planetlanea @atinad_unveiled Lookin’ good, ladies!!",2014-02-14,2014-02-09
RT @crownholders11: S/O 2 #SGAllstar 2Nite Pregame,2014-02-14,2014-02-09
They’re a hit! RT @VictoryNOLA: shaking it up for @NBAAllStar wknd. Using #SeagramsGin and #fresh garnish. #delish,2014-02-14,2014-02-09
#Repost By rasheedadabosschick: Me &amp; my boo @toyawright posing at the @hairfinity #seagramsgin…,2014-02-14,2014-02-09
RT @official_flo: New Orleans the #LadiesofSG gettin it right for the #SGALLSTAR party this weekend with @SeagramsGinUSA,2014-02-14,2014-02-09
@official_flo Can’t wait to #TurnUp tomorrow night.,2014-02-14,2014-02-09
Y'all ready for tonight with the #LadiesofSG?  #SG #SGAllStar,2014-02-14,2014-02-09
Bramble on ice with the classic Extra Dry for us tonight. You in? #SGAllStar,2014-02-14,2014-02-09
@megaboo4u So stoked to party with you at #SGAllStar weekend!,2014-02-14,2014-02-09
@kindviet Love hearing that! We're serving up the recipe very soon. Stay tuned!,2014-02-14,2014-02-09
RT @rocsidiaz: If you're not at #SGALLSTAR Mixology Experience presented by @Hairfinity that you're missing out #ALLSTAR2014,2014-02-14,2014-02-09
@VictoryNOLA Much love! Which one was your favorite last night?!,2014-02-14,2014-02-09
"@withoutthero Dope! We LOVE this photo, Seann. Mind if we share it to our crew? #LadiesofSG",2014-02-14,2014-02-09
"@rocsidiaz #TurnUp or miss out, y'all!",2014-02-14,2014-02-09
The #LadiesofSG are waiting for you to #TurnUp tomorrow @official_flo at the #sgallstar party!,2014-02-14,2014-02-09
Beauties ... RT @AtinaD_Unveiled: #LadiesofSG turn'd up wit @toyawright &amp; @rasheedabosschick #SGAllstar thanks…,2014-02-14,2014-02-09
So happy to have you! RT @RASHEEDA: Me &amp; my boo @toyawright posing at the #seagramsgin #mixology event #sgallstar…,2014-02-14,2014-02-09
Happy #ValentinesDay from the #LadiesofSG! #brunch #sgallstar,2014-02-14,2014-02-09
So happy you joined the party! RT @Kandi: Enjoying myself at the #SGallstar brunch with my Valentine @todd167! ?,2014-02-14,2014-02-09
The pleasure was ours! RT @rocsidiaz: It was a pleasure working w/ @Hairfinity at the #SGALLSTAR Mixology Suite,2014-02-14,2014-02-09
"@DJKAYOTIK Great vibe, great peeps, great drinks! Thanks for coming!",2014-02-14,2014-02-09
Lookin’ beautiful ladies! RT @TheRealTahiry: #NOLA #AllStarWeekend #HOT  @rocsidiaz Gifting suite #SGALLSTAR ?,2014-02-14,2014-02-09
RT @DJKAYOTIK: #sgaallstar #allstarweekend2014 #allstarweekendnola @seagramsginusa #RitzCarlton #penthousesuite,2014-02-14,2014-02-09
@MagicJohnson Heard you're staying at the same hotel as the crew ... Come to the #SGAllStar party tmro #ritzcarlton,2014-02-14,2014-02-09
@kindviet @VictoryNOLA @NBAAllStar @edieselmachine @megaboo4u Thanks! Check out our website for other recipes —&gt;,2014-02-14,2014-02-09
#WomanCrushWednesday for all of our 2014 Seagram's Gin Calendar Women! @281cognacbeauty @PlanetLaNea @msversatile81,2013-10-16,2013-10-13
What's missing?  You. #TurnUp,2013-10-16,2013-10-13
#WomanCrushWednesday for all of our 2014 Seagram's Gin Calendar Women! @Love2LuvBee @missfaren,2013-10-16,2013-10-13
"@HanzoZer0 Drink or no drink, the answer is always to #TurnUp!",2013-10-16,2013-10-13
Perfect #nails + perfect shot = perfect night.,2013-10-17,2013-10-13
We're stocked up and ready to #TurnUp the weekend with family.,2013-10-18,2013-10-13
You're the king of the castle. Drink like one.,2013-10-19,2013-10-13
@MoniqueRaeShawn @DJLUCKYLEON We couldn't agree more!,2013-10-20,2013-10-20
RT: @PrintzBoard: Live FB chat with me this Thursday from 3-4pm EDT on #SeagramsGin FB page. Be there. #PrintzBoard,2013-10-21,2013-10-20
Chillin' w/ our boy @official_flo behind the scenes at his video shoot in Vegas. Welcome to the #SeagramsGin family!,2013-10-22,2013-10-20
We're lucky to have you! RT @tiffypinkworld: Excited to be apart of the @SeagramsGinUSA team..calendars coming soon #staytuned#Seagrams,2013-10-22,2013-10-20
Twist up your Tuesday: Apple Edition.,2013-10-22,2013-10-20
"Ladies, you're famous!  @ComplexMag has the deets - tell your friends! @281cognacbeauty @Love2LuvBee @missfaren",2013-10-23,2013-10-20
The #LadiesofSG are famous! @ComplexMag has the deets - tell your friends! @tiffypinkworld @msversatile81,2013-10-23,2013-10-20
"Ladies, you're famous! @ComplexMag has the deets - tell your friends! @PlanetLaNea @GlennTwins @MoniqueRaeShawn",2013-10-23,2013-10-20
RT @PrintzBoard: Don't miss out. From 3-4pm EST tomorrow @SeagramsGinUSA &amp; I are doing a #live Facebook chat on the #SeagramsGin's FB,2013-10-23,2013-10-20
Want a chance to #TurnUp w/ the 2014 #SeagramsGin Calendar models? @ComplexMag has the deets!,2013-10-23,2013-10-20
"C U: #LadiesofSG, 3-4pm EDT,",2013-10-24,2013-10-20
We’re ready and waiting! RT @PrintzBoard: Chat with @SeagramsGinUSA  starts now! Go here:,2013-10-24,2013-10-20
Hey peeps! We're hosting a LIVE chat w/ @PrintzBoard TODAY at 3-4pm EST on our Facebook wall!,2013-10-24,2013-10-20
It’s only 1 HR before we start our LIVE Facebook chat with @PrintzBoard &amp; the #LadiesofSG on Facebook! Come with Q's!,2013-10-24,2013-10-20
RT @PrintzBoard: IT'S HERE. Facebook chat with me LIVE today on @SeagramsGinUSA FB page from 3pm-4pm EST!,2013-10-24,2013-10-20
@LilMoochie71 @PrintzBoard Join us - we’re chatting LIVE on,2013-10-24,2013-10-20
"Come chat w/ our boy @PrintzBoard &amp; our #LadiesofSG live, TODAY from 3-4pm on",2013-10-24,2013-10-20
"RT @PrintzBoard: And again - THIS is the flyer for my show on Monday. 7:30pm, at the Roxy. It's me, @seagramsginusa and #amazonpower",2013-10-25,2013-10-20
Need some beats to help #TurnUp your Friday night party?  Try this new track from our boy @PrintzBoard:,2013-10-25,2013-10-20
@cloneluke @WideRtNattyLt @joshburke2 - We vote #SeagramsGin!,2013-10-26,2013-10-20
"Ladies, how we doing tonight?",2013-10-27,2013-10-27
"Special guest, special cocktail. You know we #TurnUp our Monday with @PrintzBoard!",2013-10-28,2013-10-27
"@Sergio_Navas1 Si, por favor!",2013-10-28,2013-10-27
Just chillin' with the crew before the @PrintzBoard album launch. What are you mixin'?,2013-10-29,2013-10-27
"Only 2 hrs before we kick it off in LA with our boy @PrintzBoard. If you’re in LA, come by for some #SeagramsGin!",2013-10-29,2013-10-27
"It might be Monday night but we still know how to #TurnUp: great drinks, great peeps, great beats! RETWEET if you agree!",2013-10-29,2013-10-27
GREAT show - can’t wait to hear more! RT @PrintzBoard: a BIG thank you to all who came out last night! @natashabdnfield @trevorjackson5,2013-10-29,2013-10-27
@summerfruitcup Hi! Thanks for reaching out to us about this opportunity. Please send us a message on Facebook and we'll do our best!,2013-10-29,2013-10-27
RT @MoniqueRaeShawn: @SEAGRAMSGINUSA 2014 Calendar drops Nov 21st and I couldn't be more excited!!! So I'm kicking off…,2013-10-30,2013-10-27
@OnlyOneRida @official_flo Great track! Can’t wait to see the official video!,2013-10-30,2013-10-27
Check out this dope new track #HowIFeel from our boy @official_flo! Can’t wait for the video! Download it NOW!&gt;,2013-10-30,2013-10-27
"Treat 'yo self right with this Seagram’s Peach Twisted Gin, lemonade and pineapple juice cocktail.",2013-10-30,2013-10-27
@med_blick @madridfff @aristocrazy Sounds like a sick weeknight to us!,2013-10-30,2013-10-27
Tomorrow we're celebrating the NBA season kickoff with @peaksportsUSA &amp; DJ @WilliamLifestyl in LA - come by if you're around!,2013-10-31,2013-10-27
How are you going to #TurnUp this #Halloween party? How about w/ this twist: The Seagram’s Twisted Tap!,2013-10-31,2013-10-27
"@emuaw245 Enjoy, Eric! Check out our Facebook page for more cocktail recipes:",2013-11-01,2013-10-27
Check out @Mychaelknight TONIGHT on #PRAllStars on @LifeTimeTV! @starfiregroup @keeimages #FlightKnight #KnightClub,2013-11-01,2013-10-27
".@PeakSportsUSA &amp; Seagram's Gin are ready to #TurnUp again tonight! If you’re in LA, drop in!",2013-11-01,2013-10-27
Can't wait to #TurnUp with our friends tonight at the @PeakSportsUSA NBA season kickoff party tonight! DJ @WilliamLifestyl is ready!,2013-11-01,2013-10-27
"@ItsPebbles_Duhh Thanks for the love! Be sure to check us out on Facebook, too.",2013-11-01,2013-10-27
RT @peaksportsUSA: Today Nov 1st 6-9pm stop by &amp; party with ?@peaksportsUSA @SeagramsGinUSA @beprcecy @WilliamLifestyl #TeamPEAK #PEAK http…,2013-11-01,2013-10-27
"Great drinks, great friends and great beats by @WilliamLifestyl. We definitely know how to hang in LA!",2013-11-01,2013-10-27
Want to party with @GlennTwins @MoniqueRaeShawn @PlanetLaNea @love2luvbee in Chicago?,2013-11-02,2013-10-27
RT @ThetaPhillie: #TONIGHT #PeakSportsUSA #SeagramsUSA Contact @beprcecy for more info!! See y'all there,2013-11-02,2013-10-27
RT @beprcecy: Suppppoer s/o and THANK you yo @williamlifestyl  ??? #seagramsginusa #peaksportsusa #bepragency,2013-11-02,2013-10-27
Enter to win a VIP trip to party w/ the 2014 #SeagramsGin Calendar Models! Details this way:,2013-11-02,2013-10-27
You’ve got it handled! @kerrywashington #SNL,2013-11-03,2013-11-03
@Leeci87 She crushed it!,2013-11-04,2013-11-03
@TittyCommittY Hey girl- the contest closes on 11/8 and we'll announce the winner shortly after. Stay tuned!,2013-11-05,2013-11-03
Our boy @official_flo just killed it performing his newest track #HowIFeel w/ @xtina on @NBCTheVoice! We vote #TeamFlo 100%! #VoiceTop20,2013-11-05,2013-11-03
Your chance to party with the #SeagramsGin Calendar ladies in Chicago is only a click away:,2013-11-06,2013-11-03
Thx for the S/O! RT @PrettyHustlaz: Keep an eye out for new video #HowIFeel &amp; the dope new #SeagramsGin bottle ..,2013-11-07,2013-11-03
@ScandalABC @BuzzFeed Spilling #SeagramsGin is a definite #Scandal in our opinion!,2013-11-07,2013-11-03
Lookin' so good! RT @beprcecy: @thaddeusdixon and moi at #PeakSportsUSA x #SeagramsGin NBA Season Launch party,2013-11-07,2013-11-03
RT @official_flo: Keep an eye out my new video #HowIFeel and get a taste of the dope new @SeagramsGinUSA bottle coming…,2013-11-07,2013-11-03
Chill with us tonight.,2013-11-07,2013-11-03
@AmyJYeager This Gladiator doesn't need any convincing!,2013-11-08,2013-11-03
@charmag10550469 #Truth,2013-11-08,2013-11-03
RT @281cognacbeauty: TODAY'S the last day to win a VIP trip to Chicago to party with me and the rest of the @seagramsGinUsa…,2013-11-08,2013-11-03
"@evaaaa16 When you try it, let us know what you think!",2013-11-08,2013-11-03
@KatMonique_ Thanks … just what we need for showtime!,2013-11-08,2013-11-03
"@TattoosDesigner @brokeymcpoverty Why, thank you :)",2013-11-08,2013-11-03
@CarmenWithLove Welcome aboard!,2013-11-08,2013-11-03
@DeAndreFMorris She's got it handled.,2013-11-08,2013-11-03
@_meme1482 It’s perfect for Thursday night TV!,2013-11-08,2013-11-03
@MissNayFATAL Ummm. Delicious? We think yes.,2013-11-08,2013-11-03
@TheTeaRoomBlog Right?!,2013-11-08,2013-11-03
@Koran_NOBible @LevelNextMusic @24hr_Delly We’re READY. For sure.,2013-11-08,2013-11-03
"@Kay_Flights Girl, we all do!",2013-11-08,2013-11-03
@4evr_NiSh #Gladiators,2013-11-08,2013-11-03
@Valou_lou7 Exactly. Some #SeagramsGin ;),2013-11-08,2013-11-03
It's your FINAL DAY to win a V.I.P. Party in Chicago w/ the #SeagramsGin Calendar Models!,2013-11-08,2013-11-03
@thatgirlmoe83 Ha! Love it.,2013-11-08,2013-11-03
@Ohhhlivia_11 #Truth,2013-11-08,2013-11-03
@DaniParker81 @brokeymcpoverty #Gladiators,2013-11-08,2013-11-03
@CarmenWithLove Thanks for the love!,2013-11-08,2013-11-03
@jackie0065 Just the way we like our cocktails!,2013-11-08,2013-11-03
@_iJade_Tatum That's what we like to hear!,2013-11-08,2013-11-03
@Taylor96Taylor Let us know if you like it!,2013-11-08,2013-11-03
@ayeshakfaines It's so fresh!,2013-11-08,2013-11-03
"@tiffycat2385 You gotta, girl! Check our Facebook page for some legit recipes:",2013-11-08,2013-11-03
@_l0vemin It's one of our favorites!,2013-11-08,2013-11-03
@Just_DANI_ We don't think so at all!,2013-11-09,2013-11-03
My Saturday night drink of choice is ____.,2013-11-10,2013-11-10
@WordInTown You heard right. Are you coming?,2013-11-11,2013-11-10
Who deserves one?,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @Love2LuvBee #LadiesofSG,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @tiffypinkworld #LadiesofSG,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @AtinaD_Unveiled #LadiesofSG,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @281cognacbeauty #LadiesofSG,2013-11-13,2013-11-10
"Welcome to Twitter, @Conchedia. Stoked to have you here with us. #LadiesofSG",2013-11-13,2013-11-10
#MentionSomeoneBeautiful @MoniqueRaeShawn #LadiesofSG,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @GlennTwins #LadiesofSG,2013-11-13,2013-11-10
@GinTonicClub1 Are we invited to the party?,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @msversatile81 #LadiesofSG,2013-11-13,2013-11-10
@GinTonicClub1 You know it!,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @Conchedia #LadiesofSG,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @missfaren #LadiesofSG,2013-11-13,2013-11-10
#MentionSomeoneBeautiful @PlanetLaNea #LadiesofSG,2013-11-13,2013-11-10
"@laurenkgray Thanks! As #Pope would say, we've ""got it handled.""",2013-11-14,2013-11-10
@KingRello Can't wait!,2013-11-14,2013-11-10
How do you remix Lime Twisted Gin?,2013-11-14,2013-11-10
"@josephjett Thanks for the love. YOU deserve one, Joseph! #Respect",2013-11-14,2013-11-10
@CockyThaGod That's whats up.,2013-11-14,2013-11-10
@laurenkgray Word! You're a #Ginsider now. Welcome to the family.,2013-11-14,2013-11-10
@VicLloyd See you there!,2013-11-14,2013-11-10
RT @Love2LuvBee: I'm going to do the d right!!! Let's go! Calendar launch coming oh so soon! #ginsider #ladiesofsg…,2013-11-14,2013-11-10
RT @tiffypinkworld: Next Thursday we in Chicago Seagrams calendar release party live performance by Trinidad James ????? Seagrams got us sp…,2013-11-14,2013-11-10
@PlanetLaNea It's so intense!,2013-11-15,2013-11-10
???RT @official_flo: #RatPack and @SeagramsGinUSA's #LookinGood in my new video #HowIFeel:,2013-11-15,2013-11-10
@fakeshoredrive See you there!,2013-11-15,2013-11-10
Whole crew #LookinGood in @official_flo's #HowIFeel video! Check it out:,2013-11-15,2013-11-10
@cartichris YUP. That's the business!,2013-11-15,2013-11-10
We've got tonight handled. #Scandal,2013-11-15,2013-11-10
"What are we drinking tonight, ladies?",2013-11-17,2013-11-17
RT @ComplexMag: Open your eyes. Here are 10 classic cocktails that taste even better with flavored gin:,2013-11-18,2013-11-17
@LuschiousSL @RavinJusFresh That's our kind of night.,2013-11-18,2013-11-17
10 classic cocktails remixed with our exclusive twisted flavored gins:,2013-11-18,2013-11-17
@jillypain That's the stuff. See you there!,2013-11-19,2013-11-17
RT @ComplexMag: Grab the free @SeagramsGinUSA #Ginsider app to unleash your inner bartender. Details here:,2013-11-19,2013-11-17
@Maakopolo See you then!,2013-11-19,2013-11-17
@legitimatlyliz Dope. See you then!,2013-11-19,2013-11-17
@chowbelle Can't wait to see you there!,2013-11-19,2013-11-17
@dannygrandeur_ Can't wait!,2013-11-19,2013-11-17
@luvlylaos See you then!,2013-11-19,2013-11-17
@CySperlz9 Get excited!,2013-11-19,2013-11-17
@HollyKercher Baller. See you then!,2013-11-19,2013-11-17
RT @TrinidadJamesGG: CHICAGO! It's going down this Thursday at LUMEN! @SeagramsGinUSA 2014 Calendar is dropping + Im performing! RSVP,2013-11-19,2013-11-17
@WTorres88 Get excited. It's about to go down.,2013-11-19,2013-11-17
"@ChasJohnsonPR Oh, you ready?!",2013-11-20,2013-11-17
@rageproper Get pumped!,2013-11-20,2013-11-17
How do you become a #Ginsider? @ComplexMag has the details:,2013-11-20,2013-11-17
@CDiddy5 GET READY.,2013-11-20,2013-11-17
Couldn’t have said it better! RT @missfaren: Just got the very first look of the 2014 @SeagramsGinUSA Calendar One word: FUEGO!!!!,2013-11-20,2013-11-17
RT @RUNTHETRAP: . .@TrinidadJamesGG is coming through @LumenChicago w/ @ComplexMag this Thursday Though!!  #LadiesofSG #GinSider.,2013-11-20,2013-11-17
@jrobjamz Get excited! You ready?,2013-11-20,2013-11-17
@HustleSimmons You ready to #TurnUp tomorrow?,2013-11-20,2013-11-17
@RUNTHETRAP So pumped for tomorrow night!,2013-11-20,2013-11-17
@Cserrano11 You ready for tomorrow?,2013-11-20,2013-11-17
@DLG1202 You ready to mix it up with #SeagramsGin?,2013-11-20,2013-11-17
@MachineGunBeezy Let's #TurnUP tomorrow. You ready?,2013-11-20,2013-11-17
@Freddy_Fresh Dope. Can't wait!,2013-11-20,2013-11-17
@cgrgry You ready to party?,2013-11-20,2013-11-17
@FienDJota DOPE! See you tomorrow.,2013-11-20,2013-11-17
@dillan_torres Dope. See you tomorrow!,2013-11-20,2013-11-17
@BLVCKAARON Let's do this. See you then!,2013-11-20,2013-11-17
@Alexa_Shaba Oh yeah!,2013-11-20,2013-11-17
"Chicago, are you ready for tomorrow? @TrinidadJamesGG &amp; #LadiesofSG are dropping the #SeagramsGin 2014 Calendar!",2013-11-20,2013-11-17
@kjverca Get pumped for tomorrow!,2013-11-20,2013-11-17
"@SenseiYolo Oh, you ready?",2013-11-20,2013-11-17
"@SenseOf_Humor Oh, you ready?",2013-11-20,2013-11-17
"#Chicago, tomorrow y'all bout to get the #SeagramsGin 2014 Calendar Models x @TrinidadJamesGG Experience. Stay tuned!",2013-11-20,2013-11-17
@DBPresident69 GET READY!,2013-11-20,2013-11-17
@Mgarson12 So fresh. See you tomorrow.,2013-11-20,2013-11-17
@WalsherClemons DOPE. Get ready man.,2013-11-20,2013-11-17
@b_utyful1 Can't wait! See you tomorrow.,2013-11-20,2013-11-17
@landon_yale You ready?,2013-11-20,2013-11-17
@Mooncotch123 See you tomorrow!,2013-11-20,2013-11-17
"#Chicago, we ready to #TurnUp tomorrow night w/ #SeagramsGin 2014 Calendar Models &amp; @ComplexMag. #LadiesofSG",2013-11-21,2013-11-17
@HustleSimmons Let's do this.,2013-11-21,2013-11-17
@G_G_Gia Can't wait to party with you!,2013-11-21,2013-11-17
@EvieTheCool You ready?,2013-11-21,2013-11-17
@Fabulous_Farrah We're ready to party!,2013-11-21,2013-11-17
@msversatile81 So ready for tonight.,2013-11-21,2013-11-17
@PlanetLaNea Are you ready to #TurnUp tonight?!,2013-11-21,2013-11-17
@Sean_Farrel See you tonight!,2013-11-21,2013-11-17
@justbecozXtian Dope. Can't wait for tonight.,2013-11-21,2013-11-17
"@DionJetson DOPE- See you tonight, Dion!",2013-11-21,2013-11-17
@GlennTwins Yes!! We're so ready.,2013-11-21,2013-11-17
@mohawk_mark See you tonight!,2013-11-21,2013-11-17
"@NIENADRAKE Can't wait, Niena!",2013-11-21,2013-11-17
@SamDeenMedina DOPE. See you tonight.,2013-11-21,2013-11-17
@missfaren @glenntwins Lookin' amazing!,2013-11-21,2013-11-17
.@TrinidadJamesGG and the #LadiesofSG. Enough said.,2013-11-22,2013-11-17
"#Chicago, mad love for this city and amazing people. #Represent #LadiesofSG",2013-11-22,2013-11-17
@CySperlz9 That's whats up. Thanks for joining us!,2013-11-22,2013-11-17
"#Chicago, DJ @VicLloyd knows how to #represent the city!",2013-11-22,2013-11-17
@Jonn3DeepCHI That's how we do!,2013-11-22,2013-11-17
"#LadiesofSG Calendar models, @TrinidadJamesGG's beats and cocktails. Just another Thursday night for us!",2013-11-22,2013-11-17
Large crew tonight? We got your drinks covered:,2013-11-22,2013-11-17
@HustleSimmons @trinidadjamesgg Straight up.,2013-11-22,2013-11-17
@Dreaoppan Thanks for joining us. SO DOPE.,2013-11-22,2013-11-17
SO DOPE- @TrinidadJamesGG and #SeagramsGin Calendar Models holdin' it down in Chi-Town. #LadiesofSG,2013-11-22,2013-11-17
@missfaren Oh yes it is!,2013-11-22,2013-11-17
Time to #TurnUp. The #LadiesofSG are in Chicago! 2014 Calendar is droppin'!,2013-11-22,2013-11-17
@cgrgry So fresh.,2013-11-22,2013-11-17
@NIENADRAKE Much love and respect!,2013-11-22,2013-11-17
RT @cgrgry: #LadiesofSG #Ginsider @seagramsginusa lumenchicago drinks and The #SeagramsModels  Next #Chicago what…,2013-11-22,2013-11-17
@FatGirl_fashion Much love! Thanks for joining us for the #LadiesofSG Calendar launch!,2013-11-22,2013-11-17
@JoelDavidBarnes Slammin' time. Much respect. Thanks for hosting us!,2013-11-22,2013-11-17
@FatGirl_fashion Ha! Great minds on the same page.,2013-11-22,2013-11-17
@PurpleAngelSnow Ha! It's all good. Hope you had an amazing time!,2013-11-22,2013-11-17
@goblksoldier Lookin' so fresh. #Respect,2013-11-22,2013-11-17
How far will your bracket take you? #MyBraket,2013-03-18,2013-03-17
It's the First Day of Spring!  Bump it up!,2013-03-20,2013-03-17
@mikefarr44 @dtarent loving the support for 7 but what about some for Seagrams Gin?,2013-03-25,2013-03-24
@mikefarr44 @DTarent We will let them know!,2013-03-26,2013-03-24
Today is National Make Up Your Own Holiday Day.   Let us know what you’re celebrating. #NationalMakeUpYourOwnHolidayDay,2013-03-26,2013-03-24
"16 is so sweet, especially with Seagram’s Pineapple Twisted Gin!   Have you tried it?  Let us know what you think.",2013-03-28,2013-03-24
"Don't be a fool tonight, stick with Seagram’s Gin. #DontBeAFool #DrinkResponibly #SeagramsGinUSA",2013-04-01,2013-03-31
Drink responsibly tonight. Fewer people will de-friend you tomorrow. #SGcares #BeSmart #SeagramsGinUSA,2013-04-04,2013-03-31
What you pour in your glass says a lot about you.  #ImAGinDrinker   #SeagramsGinUSA,2013-04-11,2013-04-07
Raise a glass if you've already done your taxes. #ImDone #Filed #WaitingForMyReturn  #SeagramsGinUSA,2013-04-12,2013-04-07
Let's raise our glasses to the baseball legend who broke all barriers. #SGRemembers #Jackie #SeagramsGinUSA,2013-04-15,2013-04-14
Let's get it Twisted! #SeagramsTwistedGin,2013-04-20,2013-04-14
Are you man enough to rock some orange? #RockSomeOrange #SeagramsGinUSA,2013-04-21,2013-04-21
Bump Up The Night Tip #27: Happy hour starts when the Seagram’s Gin Martini’s do #BumpUpTheNight #SeagramsGinUSA,2013-04-24,2013-04-21
Draft Day! America’s #1 Gin wants to know: Who’s your team’s #1 pick #DraftDay #andthefirstpickis #SeagramsGinUSA,2013-04-25,2013-04-21
Bump Up The Night Tip #27: Ask a pretty lady out tonight. Worst that can happen is she'll say no. Yeah right.#BumpUpTheNight #SeagramsGinUSA,2013-04-27,2013-04-21
"The Seagram’s crew is working away on the 2014 calendar. It’s a sexy job, but somebody has to do it #SGCalendar #GetReady #SeagramsGinUSA",2013-04-28,2013-04-28
RT if you're planning on copping the #Grape 5s tomorrow! #SneakerHead,2013-05-03,2013-04-28
Happy #CincoDeMayo!  Stay cool &amp; switch  tradition up this year by using those lemons and limes to make Seagram's Ginade! #DrinkResponsibly,2013-05-05,2013-05-05
Word to our Bajan crush...#PourItUpPourItUp! RT if you're celebrating #NationalBeverageDay with #SeagramsGinUSA!,2013-05-06,2013-05-05
#HappyMothersDay A legend in the #hiphop game once said that no woman alive could take his mama's place. RT if you feel the same way!,2013-05-12,2013-05-12
It's #NewMusicTuesday!  Which #femcee is making her comeback today?! #HipHop #Trivia #GlassesRaised #SeagramsGinUSA (answer: @TheRealEve),2013-05-14,2013-05-12
#GlassesRaised to artists that know how to perfect their craft &amp; have fun in the process. We can relate.,2013-05-16,2013-05-12
RT if you think that the #remix is always better than the original!,2013-05-20,2013-05-19
,2013-05-21,2013-05-19
Did you just follow @SeagramsGinUSA?  Check your DM real quick and let us know that you're 21+ so we can stay connected!,2013-05-24,2013-05-19
You can still #TurnUp this #MemorialDay weekend but please #drinkresponsibly!,2013-05-25,2013-05-19
#SeagramsGinUSA wants to wish you a very happy #MemorialDay.  RT if you're already at your second #BBQ! #DrinkResponsibly,2013-05-27,2013-05-26
#Sneakers #Snapback #SeagramsGinUSThe perfect accessory this summer,2013-05-29,2013-05-26
#SeagramsGin is all about keeping you cool this summer. S/O to @ComplexMag for the drop on the best shorts under $50!,2013-06-04,2013-06-02
“Good teams become great ones when the members trust each other enough to surrender the Me for the We.” #PhilJackson,2013-06-05,2013-06-02
"When someone asks us why we wait in line for #kicks, we ask #WHYNOT? We celebrate w/ #SeagramsGin after the chaos!",2013-06-07,2013-06-02
#GlassesRaised to #Yeezy…Happy Birthday! #hiphop,2013-06-09,2013-06-09
Look out for the freshest #StreetStyle curated by the #gin you trust. Send your look w/ #SeagramsGinStyle &amp; we’ll RT!,2013-06-10,2013-06-09
"When this season’s final clock reads 0:00, which team do you think will have their #HandsRaised?! #basketball #SeagramsGin",2013-06-12,2013-06-09
"For generations, #SeagramsGin has been there to celebrate the men who teach and love us every day. Happy #FathersDay",2013-06-16,2013-06-16
They’ll start calling #Vegas ‘Gin City’ once we wrap up our 2014 #SeagramsGin Calendar!,2013-06-17,2013-06-16
#Basketball #Trivia The greatest to ever play the game said he could accept failure.  What could he not accept?,2013-06-18,2013-06-16
It’s #SGTBT &amp; tomorrow’s the 1st day of #Summer!  What’s your favorite throwback jam? We know ours! #SeagramsGin #OJ,2013-06-20,2013-06-16
DREAM BIG!  “I don’t write anything that I don’t expect to hear in a stadium.” -#WeezyFBaby via,2013-06-22,2013-06-16
Summer’s hot.  Be cool. Drink responsibly. #SeagramsGin,2013-06-24,2013-06-23
#Ginsider look! RT @powersimagery: On set with #SeagramsGin for day 2 of the #gincity calendar shoot.…,2013-06-25,2013-06-23
Awesome to have met our contest winners @ConnahCakes yesterday in #GinCIty at our 2014 Seagram's Gin Calendar shoot! Congrats!,2013-06-25,2013-06-23
"Other than a #SeagramsGin cocktail, @TONYROCK what do you want for your birthday?",2013-06-25,2013-06-23
"We're so excited you're here with us in #GinCity, and looking beautiful too! @Love2LuvBee",2013-06-25,2013-06-23
