tweet,date,weekStarting
@Katrinacm So cute! How are the #SmirnoffSorbet cocktails?,2013-06-13,2013-06-09
@HollywoodLife Fun! How's the #SmirnoffSorbet cocktails?,2013-06-13,2013-06-09
Looking good! RT @HollywoodLife: Time for happy hour! Thanks @smirnoffus #hollywoodsorbet @ HollywoodLife,2013-06-13,2013-06-09
Party planning? Read this! MT @tobe_reed: It's 5 o'clock somewhere! A night of fun w @covetedhome &amp; #SmirnoffSorbet:,2013-06-13,2013-06-09
"It's a bird, it's a plane…no, it's #Smirnoff! #SuperVodka",2013-06-14,2013-06-09
Kick off tonight with a little sugar…from your drink. #Watermelon #DrinkRecipe,2013-06-15,2013-06-09
"To the dad who makes everything…even his own ""drinks."" #HappyFathersDay",2013-06-16,2013-06-16
@azspagirls It's the perfect summer drink! Did you mix one up?,2013-06-17,2013-06-16
Does it count as a meeting if you had it during #HappyHour? #SmirnoffNights,2013-06-17,2013-06-16
We're in! MT @MeganFrugalista: You have to try these @SmirnoffUS Lemon Sorbet Buttercream Frosted Cupcakes!,2013-06-18,2013-06-16
@azspagirls As long as you were drinking responsibly :-) ...cheers!,2013-06-18,2013-06-16
"The most important part of the week? Keeping it properly balanced. For more tips, follow us on Tumblr here:",2013-06-18,2013-06-16
"When at the party, push snacks, not drinks. #ResponsibilityMatters",2013-06-19,2013-06-16
@MuyBuenoCooking Glad to hear it! Let us know if you'd like any additional #SmirnoffSorbet recipes for future  soirees!,2013-06-20,2013-06-16
@CoutureParties #HappyHour already? We approve! Which #SmirnoffSorbet cocktail was your favorite?,2013-06-20,2013-06-16
Stop what you're doing…and plan a party. #BecauseWhyNot,2013-06-20,2013-06-16
@MuyBuenoCooking These party pics look great! Which #SmirnoffSorbet cocktail was the toast of the party?,2013-06-20,2013-06-16
Cheers to the best. name. ever...sorta. #northwest,2013-06-21,2013-06-16
Fun in the sun calls for #Smirnoff when you're done. #FirstDayOfSummer,2013-06-21,2013-06-16
Weekend forecast? Heat waves...and plenty of ice.,2013-06-22,2013-06-16
It's not officially #summer without some #Smirnoff.,2013-06-23,2013-06-23
@bigredkitchen This spread looks amazing - how were the #SmirnoffSorbet cocktails?,2013-06-24,2013-06-23
@MisterLanyard Hi there! Please reach out to customer service at 1.866.548.1544 or smirnoff@consumer-care.net - we hope this helps!,2013-06-24,2013-06-23
RT @GillianJacobs: Check out my video that I did with @SmirnoffUS that is #absurdlyawesome,2013-06-24,2013-06-23
@asubtlerevelry Thanks for sharing - these are great!,2013-06-25,2013-06-23
Your cocktail shaker is about to get REALLY excited. #Smirnoff #DrinkRecipe,2013-06-25,2013-06-23
@asubtlerevelry We can see why - these #SmirnoffSorbet drinks look amazing! How did the party go?,2013-06-25,2013-06-23
Our proposal for equality.,2013-06-26,2013-06-23
@bigredkitchen We love the umbrellas in the drinks :) how were the #SmirnoffSorbet cocktails?,2013-06-27,2013-06-23
"Before you distribute the drinks, designate the driver. #BeResponsible",2013-06-27,2013-06-23
@bigredkitchen Glad to hear it! Are you planning any other #SmirnoffSorbet parties this summer? ;-),2013-06-27,2013-06-23
Just cancel the 5PM meeting now. #SmirnoffNights,2013-06-28,2013-06-23
Planning a #July4th #Smirnoff party? MT @ohdeardreababy: Last Minute Fourth Of July Party Hacks &amp; DIYS!,2013-06-28,2013-06-23
@bigredkitchen Love it! Let us know if you'd like any additional #SmirnoffSorbet recipes!,2013-06-28,2013-06-23
"Simple drinks, fun party. #SmirnoffSorbet #DrinkRecipe",2013-06-29,2013-06-23
"This drink isn't just good, it's BERRY good. #SmirnoffSorbet #DrinkRecipe",2013-06-30,2013-06-30
@azspagirls Yum! Did these #SmirnoffSorbet cocktails make your spa day all the better?,2013-07-01,2013-06-30
Planning a #July4th party? MT @CarrotsNCake: Be sure to follow @smirnoffus to see my #partyhacks on July 5th!,2013-07-01,2013-06-30
@asubtlerevelry We're equally as excited - can't wait to see all the #July4th #partyhacks you come up with!,2013-07-01,2013-06-30
"RT @masterofthemix: #HappyHour Tip: For a simple, smooth drink, ask the bartender to mix @SmirnoffUS Coconut Flavored Vodka w/ cola! #Cheers",2013-07-02,2013-06-30
RT @GillianJacobs: You thought the pants were crazy? Have you seen me dance? I’d say I’m #absurdlyawesome @SmirnoffUS,2013-07-02,2013-06-30
Twist open a classic this weekend. #July4th #party,2013-07-02,2013-06-30
What’s your best #July4th #partyhack? Tag @smirnoffus + your pics on Instagram now!,2013-07-03,2013-06-30
RT @BuzzFeed: 33 Moments From The N.Y.C. Gay Pride Parade That Made Me Smile,2013-07-03,2013-06-30
Hosting a #July4th party? Follow @Smirnoff_US on Instagram now to get @asubtlerevelry's best #partyhacks!,2013-07-04,2013-06-30
"Celebrate freedom of choice - have your #Smirnoff vodka, your #SmirnoffIce and your fireworks too! #HappyJuly4th",2013-07-04,2013-06-30
@JClaw42 Festive and delicious - our kind of cocktail! #Happy4th,2013-07-04,2013-06-30
#July4th party? Check it out! RT @asubtlerevelry: 13 summer #partyhacks to make your 4th of July amazing!  #smirnoff,2013-07-04,2013-06-30
"Major #partyfail, or best night ever? Share your #July4th #partyhacks on Instagram now &amp; we may share…",2013-07-04,2013-06-30
Looking to make the most of #July4th? Follow @Smirnoff_US on Instagram now for @CarrotsNCake's best #partyhacks!,2013-07-05,2013-06-30
"@PurpleChick79 Try using 2 cups - pour all the ingredients into 1 cup, then into the other. Continue to alternate until the drink is mixed!",2013-07-05,2013-06-30
RT @CarrotsNCake: Add some fun and color to your cooler with frozen balloons! #partyhacks #summer,2013-07-05,2013-06-30
@PurpleChick79 No problem - adding ice to the cup will also keep your cocktail cool while mixing. Have a great weekend!,2013-07-05,2013-06-30
@ShinyAndrea Yum! The #SmirnoffSorbet cocktails look delicious - are you mixing them up over the holiday weekend?,2013-07-05,2013-06-30
@PurpleChick79 You should! How about trying one this weekend?,2013-07-05,2013-06-30
"Crack open a coconut…or, make this drink? #easy #coconut #drinkrecipe",2013-07-05,2013-06-30
@ShinyAndrea Sounds delicious - let us know if you'd like any additional #SmirnoffSorbet recipes for your summer soirees :),2013-07-05,2013-06-30
"Have you shared your #partyhacks yet? Snap a pic, tag it with #partyhacks &amp; we might share it!",2013-07-05,2013-06-30
Forgot the ice…again? Share your #partyhacks w/ @ohdeardreababy on Instagram &amp; we may share it!,2013-07-06,2013-06-30
"#Partyhacks here! MT @ohdeardreababy: hope everyone is having a sunny, wonderful, delicious, cocktail-filled weekend!",2013-07-06,2013-06-30
Designate yourself tonight. #BeResponsible,2013-07-06,2013-06-30
"Before the wkend comes to a close, follow @Smirnoff_US on Instagram to get #July4th #partyhacks from @ohdeardreababy!",2013-07-06,2013-06-30
ICYMI! RT @ohdeardreababy: forgot a punch bowl and ladle? no problem. #partyhacks smirnoffus,2013-07-08,2013-07-07
"@Dynarae Glad to see you're kicking off #happyhour with us, Shianne - cheers!",2013-07-08,2013-07-07
A taste of the tropics is only one mixer away… #pineapple #drinkrecipe,2013-07-08,2013-07-07
"@Dynarae Is this recipe on your #happyhour list today, Shianne? Cheers!",2013-07-09,2013-07-07
When drinks with friends turns into a karaoke battle. #SmirnoffNights,2013-07-09,2013-07-07
"@Dynarae A tough choice, but when you've got such great options, you really can't go wrong ;-)",2013-07-09,2013-07-07
"@gaffatati Are you mixing up a #Smirnoff Caramel Candy Apple drink this week, Gloria?",2013-07-10,2013-07-07
MT @CoutureParties: Figure Friendly cocktails! Check out this #SmirnoffSorbet recipe for your next summer party! t,2013-07-11,2013-07-07
"RT @GillianJacobs: Who is ""Dominick The Donkey?"" Check out my Q&amp;A with @thefrisky! #absurdlyawesome @SmirnoffUS",2013-07-11,2013-07-07
What's scarier than a robot #alien invasion? Running out of #Smirnoff.,2013-07-12,2013-07-07
The best part about being #sober tonight? The stories tomorrow. #BeResponsible,2013-07-14,2013-07-14
@Staradew Looking good! How's the event so far?,2013-07-15,2013-07-14
"@Dynarae Cheers to the memories, Shianne.",2013-07-15,2013-07-14
@emsmiley Yum - these #Smirnoff cocktails look delish!,2013-07-15,2013-07-14
@Newport_Wedding Truly an elegant affair - thanks for sharing!,2013-07-15,2013-07-14
Tonight's line-up? A home run toast. #AllStar #Baseball,2013-07-16,2013-07-14
@emsmiley Glad to hear it and we're glad you had fun - cheers!,2013-07-16,2013-07-14
RT @masterofthemix: #TipTuesday: a good mixed drink ratio is 1:3. 1 part @SmirnoffUS Vodka to 3 parts mixer. Enjoy responsibly.,2013-07-16,2013-07-14
"@azspagirls The shoe, or the #SmirnoffSorbet? ;-)",2013-07-17,2013-07-14
This drink will BLUE you away. #BlueViolet #drinkrecipe,2013-07-18,2013-07-14
"So easy, so creamy! #MangoCream #drinkrecipe",2013-07-19,2013-07-14
"When planning the party, don't forget to pick up the waters. #ResponsibilityMatters",2013-07-20,2013-07-14
"When ""what are you doing?"" turns into ""where are we going?"" #SmirnoffNights",2013-07-21,2013-07-21
This classic cocktail just got lighter. #SmirnoffSorbet #drinkrecipe,2013-07-22,2013-07-21
Cheers to the grandest entrance… #itsaboy,2013-07-22,2013-07-21
Who says you can't have a #Monday #FunDay?,2013-01-14,2013-01-13
"@Ash_Pask If you have a Q, you can reach out to Customer Service at 1.866.548.1544 or smirnoff@consumer-care.net; we hope this helps!",2013-01-14,2013-01-13
"Kick back, relax &amp; mix up this drink tonight: combine 1.5 oz No. 21 #SmirnoffAnd 5 oz cranberry juice; pour over ice.",2013-01-15,2013-01-13
@gothgirlloki Glad you like it so much - let us know if you'd like another drink recipe!,2013-01-15,2013-01-13
Your secret is safe with us! MT @sarahcolonna: Apparently someone told on me for enjoying vodka for dessert.,2013-01-15,2013-01-13
"@gothgirlloki Cheesecake Martini? .75 oz #Smirnoff Strawberry, .75 oz #Smirnoff vanilla, 1 splash cranberry juice - shake, strain, enjoy!",2013-01-15,2013-01-13
Throwing a #party this weekend? Start with #Smirnoff  - tweet us which flavors you've got &amp; we'll tell you what to serve up.,2013-01-15,2013-01-13
Cheers to 2013! MT @Adrienne_Bailon: Celebrating what’s already been an exciting 2013 w/ #IcedCake &amp; #KissedCaramel!,2013-01-15,2013-01-13
@gothgirlloki Which #Smirnoff flavor are you looking to mix up?,2013-01-15,2013-01-13
"This drink is so easy to make, there's only 3 steps: twist, pour, enjoy.",2013-01-16,2013-01-13
#NowIsTheTime to start planning your weekend - who's looking for #Smirnoff #drinkrecipes?,2013-01-16,2013-01-13
"Don't mind if we do... MT @masterofthemix: Tonight, keep warm with a @SmirnoffUS #KissedCaramel Apple Toddy:",2013-01-17,2013-01-13
#IJustWantYouToKnow that I'm not sorry for partying.,2013-01-17,2013-01-13
#ItsHardForMeTo not get excited that it's Friday. #HappyFriday,2013-01-18,2013-01-13
#NewYearsResolution 1: I will never choose working late over a #HappyHour with friends.,2013-01-18,2013-01-13
#ForOneDayIWishICouldHangWith the person who invented parties.,2013-01-18,2013-01-13
#DontBotherMeWhen I'm trying to decide which flavor of #Smirnoff to buy.,2013-01-19,2013-01-13
"#Winter #PartyTip 1: When heading to the party, never forget your gloves…you'll need them to carry cold bottles of #Smirnoff.",2013-01-19,2013-01-13
RT if you're having a #SundayFunday with #Smirnoff!,2013-01-20,2013-01-20
The best thing to look forward to after a win tonight? A safe ride home. #BeResponsible,2013-01-20,2013-01-20
#Winter #PartyTip 2: Snow is nature's way of telling you to stay in…and throw a party.,2013-01-21,2013-01-20
Check it out for great #Smirnoff recipes! MT @jbakernyc: New Blog Post! @SmirnoffUS's Kissed Caramel Cocktail Hour:,2013-01-22,2013-01-20
"MT @masterofthemix: Add flavor to your #happyhour w/ @SmirnoffUS Peach Flavored Vodka. Mix w/ OJ, pineapple juice, or sparkling wine.",2013-01-22,2013-01-20
Celebrate tonight with pride in your country and #Smirnoff in your glass - to   #Inaug2013!,2013-01-22,2013-01-20
#NewYears #Resolution 2: A decision to stay in should always be followed by a decision to buy #Smirnoff.,2013-01-22,2013-01-20
@vandakbrown We're just saying... you can have your pie...OR you can have your cake and drink it too. #DeliciousDecisions,2013-01-23,2013-01-20
"@jbakernyc Awesome, Jenn - thanks for sharing your article with us!",2013-01-23,2013-01-20
Who wants #pie when you can have #IcedCake? #NationalPieDay,2013-01-23,2013-01-20
@vandakbrown Cheers!,2013-01-23,2013-01-20
You brought #Smirnoff to the party…and a new drink to mix up. #VodkaVictor,2013-01-24,2013-01-20
Who's ready for a #HappyHour drink? MT @masterofthemix: Kick back tonight with a @SmirnoffUS Equalizer:,2013-01-24,2013-01-20
"#Winter #PartyTip 3: Before you get snowed in, stock up.",2013-01-25,2013-01-20
RT if you've already got a designated driver tonight.,2013-01-26,2013-01-20
"#Winter #PartyTip 4: Instead of keeping the noise down tonight, invite your neighbors to the party.",2013-01-27,2013-01-27
#IcedCake with a shot of chocolate syrup - celebration complete. #ChocolateCakeDay,2013-01-27,2013-01-27
The best way to #GetHappy? Get a safe ride home tonight. #DrinkResponsibly,2013-01-28,2013-01-27
"4 more days, 4 more days... RT @Smirnoff: Does your week look like ours?",2013-01-28,2013-01-27
Your host didn't ask you to bring anything to the party…so you show up with two bottles anyway. #VodkaVictor,2013-01-28,2013-01-27
Which is the ultimate Tuesday treat: #IcedCake or #KissedCaramel? #SweetTreats,2013-01-29,2013-01-27
RT if you already have plans for this Friday…and they include #Smirnoff.,2013-01-30,2013-01-27
@ipuketheglitter Go for it...then tell us what you think!,2013-01-30,2013-01-27
"@ipuketheglitter Sounds like you chose right - no mint chocolate flavored vodka yet, but hey, you never know what the future may hold!",2013-01-30,2013-01-27
Have you tried #IcedCake and #KissedCaramel yet? MT @drinkspirits: #Smirnoff Iced Cake and Kissed Caramel Vodka Review,2013-01-31,2013-01-27
"No #GameDay party is complete without food, friends &amp; #Smirnoff - stock up tonight before Sunday's big game.",2013-01-31,2013-01-27
"#Winter #PartyTip 5: Even if it's snowing, the #Smirnoff should be flowing.",2013-02-01,2013-01-27
Will you be watching? MT @masterofthemix: America’s Premier DJ Competition returns! S3 jumps off April 1st on @Vh1:,2013-02-01,2013-01-27
"When life gives you oranges, invite your friends over for #Smirnoff Screwdrivers.",2013-02-02,2013-01-27
Forget #kickoff - who's ready to twist off? #GameDay,2013-02-03,2013-02-03
Relax - we've got your #GameDay #party list right here.,2013-02-03,2013-02-03
"We're ready, are you? MT @masterofthemix: Make your #happyhour a @SmirnoffUS #KissedCaramel cocktail hour!",2013-02-04,2013-02-03
#Winter #PartyTip 6: Always provide your guests with plenty of choices...or just plenty of flavors.,2013-02-04,2013-02-03
"@13AvForever Great selection! For raspberry: 1.5 oz #Smirnoff #Raspberry Vodka, 3 oz  lemon soda, splash lime juice - combine, stir, enjoy!",2013-02-05,2013-02-03
"@13AvForever For #KissedCaramel: 1.5 oz #KissedCaramel #SmirnoffAnd 0.5 oz butterscotch liquor - shake with ice, pour into glass - cheers!",2013-02-05,2013-02-03
My go-to karaoke song is _______. #TuesdayNights,2013-02-05,2013-02-03
Tell us your favorite for a customized drink recipe! MT @masterofthemix: Which new flavor of @SmirnoffUS: #IcedCake or #KissedCaramel?,2013-02-06,2013-02-03
Which tunes are on your #ThrowbackThursday mix?,2013-02-07,2013-02-03
Gear up for #MardiGras early – learn how to make a #NewOrleans King’s Cake here:,2013-02-08,2013-02-03
How can you have the #BestWeekEver? Tweet us which #Smirnoff Vodka flavor you have on hand &amp; we’ll send you a customized #drinkrecipe.,2013-02-08,2013-02-03
"Introducing #Smirnoff #RootBeerFloat Flavored Vodka - it's sweet, creamy and perfect for tonight.",2013-02-09,2013-02-03
Brings the guests to the party AND drives them home responsibly. #VodkaVictor #BeResponsible,2013-02-09,2013-02-03
RT if #Smirnoff Vodka is on the brunch menu…and now in your glass. #Sunday #FunDay,2013-02-10,2013-02-10
The perfect way to top off your weekend? With a cherry…and cola. #DrinkRecipe,2013-02-10,2013-02-10
#Winter #PartyTip 7: Every party soundtrack should start with the same sound - a bottle of #Smirnoff Vodka being opened.,2013-02-10,2013-02-10
Gearing up for #ValentinesDay? Don't forget the passion. #DrinkRecipe,2013-02-11,2013-02-10
You pick up the #Smirnoff Vodka AND make the drinks. #WaysToShowYouCare,2013-02-11,2013-02-10
@ipuketheglitter Yum! Need a recipe? Check out 3 of our most recent Root Beer Float recipes here:,2013-02-13,2013-02-10
"Forget the beads, we've got your prize right here. #MardiGras",2013-02-13,2013-02-10
"@ipuketheglitter Nothing frozen yet, but this one might get you closer...cheers!",2013-02-13,2013-02-10
@ipuketheglitter We're just #Smirnoff now! Here is one of the recipes we know you'll love :),2013-02-13,2013-02-10
"@ipuketheglitter Have you ""Liked"" us on Facebook? That may be why you're having trouble. Let us know if it's still not working!",2013-02-13,2013-02-10
"Perfect for #ValentinesDay, right? MT @Lushworthy: #Smirnoff Reaches New Heights Of Deliciousness w/ #IcedCake Shakes:",2013-02-14,2013-02-10
Pour your heart out tomorrow...or at least this bottle of #Smirnoff Vodka. #ValentinesDay,2013-02-14,2013-02-10
Better than flowers and will last longer too.,2013-02-14,2013-02-10
We're ready - are you? MT @masterofthemix: Put some flavor in your #Friday with @SmirnoffUS Peach Flavored Vodka!,2013-02-15,2013-02-10
Keep your #HappyHour happy - enjoy tonight responsibly.,2013-02-15,2013-02-10
The ultimate #brunch calls for the ultimate cocktail.,2013-02-16,2013-02-10
#Celebrate tonight like there's no work tomorrow…oh wait. #Cheers,2013-02-17,2013-02-17
The only reason to check your email today is to find out where the party's at - #cheers to a day off! #HappyPresidentsDay,2013-02-18,2013-02-17
@Mshel5 How about... 1.5 oz Watermelon #SmirnoffAnd 3 oz cranberry juice; combine + pour over ice. Let us know what you think!,2013-02-19,2013-02-17
@Mshel5 Sounds delicious! Is Watermelon #Smirnoff your favorite flavor? We'd be happy to share more recipes with you.,2013-02-19,2013-02-17
“Do I have enough #Smirnoff Vodka for this weekend?” #ThoughtsAtNight,2013-02-19,2013-02-17
"Is there were ever a time to #TreatYoSelf, this is it.",2013-02-20,2013-02-17
When the bar runs out of #Smirnoff Vodka. #10WorstFeelings,2013-02-21,2013-02-17
#Smirnoff  Vodka is the dessert to your meal: enjoy it in moderation. #BeResponsible,2013-02-22,2013-02-17
@JamieGreenBeans Glad to hear you're ready for the weekend; which #Smirnoff drinks are you mixing up tonight?,2013-02-22,2013-02-17
@Mshel5 Looks delicious! Cheers!,2013-02-22,2013-02-17
"@Mshel5 Glad to hear you tried it, but more importantly, cheers to the weekend!",2013-02-22,2013-02-17
@JamieGreenBeans Sounds like the perfect choice to us - cheers!,2013-02-22,2013-02-17
Upgrade your #gameday drink and float your way to victory. #DrinkRecipe,2013-02-24,2013-02-24
@zelenks Did you mix up this drink last night?,2013-02-25,2013-02-24
The silver lining to falling on stage? Getting a cocktail right after. #AwardShow #wins,2013-02-25,2013-02-24
@zelenks Sounds great - let us know if you'd like any other Smirnoff recipes in the meantime!,2013-02-25,2013-02-24
"@Lushworthy Our motto is similar, although we put a bit more emphasis on the great cocktail ;-)",2013-02-26,2013-02-24
A home cooked meal and a #Smirnoff cocktail when she gets home. #ThingsGirlsLike,2013-02-26,2013-02-24
"@Lushworthy It doesn't get any better than good food and a great cocktail, right?",2013-02-26,2013-02-24
We're ready! MT @masterofthemix: Nothing beats a classic! Enjoy the smooth taste of @SmirnoffUS No. 21 w/ this mix:,2013-02-27,2013-02-24
@PalmsCostaRica Looks pretty happy to us!,2013-02-27,2013-02-24
"Hey @PolarBeverages @Polarseltzer, this is why we love Thursdays - u never know who will add some fizz to the party!",2013-02-28,2013-02-24
@PolarBeverages @PolarSeltzer Sounds like we just invented a new drink! #VanillaChiller,2013-02-28,2013-02-24
"Taking your #Friday night to the next level is as simple as 1,2,3. #DrinkRecipe",2013-03-01,2013-02-24
#Winter #PartyTip 8: The best way to make friends at the party? Offer the guests a safe ride home.,2013-03-02,2013-02-24
"When the drinks are this easy, planning the party is even easier. #DrinkRecipe",2013-03-03,2013-03-03
"Who's mixing one up tonight? MT @masterofthemix: Start #HappyHour off right with ""The Mixer"":",2013-03-04,2013-03-03
ImThatTypeOfPersonWho always chooses #Smirnoff. RT if you agree!,2013-03-05,2013-03-03
You'll never celebrate the same way again - who's ready to pop open a new   #SmirnoffIce Peach Bellini?,2013-03-06,2013-03-03
In Philly? Catch up with @SmirnoffUS &amp; @SandraLee by stopping by @PAWineSpirits at the @PhilaFlowerShow today from 5-7PM!,2013-03-07,2013-03-03
Give your friends something to look forward to this weekend - offer them a safe ride home. #Responsibility,2013-03-08,2013-03-03
"Your mixing rule of thumb? Stir spirits, shake juices. #Smirnoff #DrinkTips",2013-03-09,2013-03-03
"Don't think of it as losing an hour of sleep, but getting one step closer to outdoor parties. #DaylightSaving",2013-03-10,2013-03-10
This mule is sure to carry you right through the week. #MondayNight #drinkrecipe,2013-03-11,2013-03-10
#DontTrustSomeoneThat hosts a party and doesn't buy #Smirnoff. #GetWithTheTimes,2013-03-11,2013-03-10
The best addition to your party crew? Someone well traveled. #BringTheICE,2013-03-12,2013-03-10
#TheWorldMadeSenseWhen I came home and had my first sip of Smirnoff. #BestPartoftheDay,2013-03-12,2013-03-10
"Skips the vodka, drives everyone home safely instead. #VodkaVictor",2013-03-13,2013-03-10
RT @VH1: Hello Austin!!! Enjoy your @SmirnoffUS #crowdsurfer drinks! @MasterOfTheMix,2013-03-14,2013-03-10
"It’s not you, it’s that you don’t drink #Smirnoff…okay, maybe it is you. #BreakUpLines",2013-03-14,2013-03-10
#NothingFeelsBeterThan a Friday – the opportunities are endless…at least until Monday morning.,2013-03-15,2013-03-10
How are we celebrating #Spring? With 3 new flavors. RT now &amp; we'll unlock them tomorrow.,2013-03-15,2013-03-10
The flavors of #Spring are here and ready for you to mix up - who's breaking them out tonight?,2013-03-16,2013-03-10
"Double the flavor, double the #Smirnoff - who's celebrating #StPatricksDay?",2013-03-17,2013-03-17
"Today, say no to green beer and yes to this drink. #StPatricksDay #DrinkRecipe",2013-03-17,2013-03-17
Our most important ingredient in this #DrinkRecipe? Simplicity. #Enjoy,2013-03-18,2013-03-17
@drinkspirits A hot new trend with a deliciously refreshing taste! Which flavor did you take home with you?,2013-03-19,2013-03-17
#HappyHour and the games go hand-in-hand. RT if you’re watching the first round of games with #Smirnoff in your hand!,2013-03-19,2013-03-17
Inside the #Smirnoff #SorbetLight launch party - people are really flipping for the new flavors!,2013-03-19,2013-03-17
@drinkspirits Awesome - let us know how they are when you finally get a taste!,2013-03-19,2013-03-17
February showers bring March bottles. #Cheers #FirstDayOfSpring,2013-03-20,2013-03-17
The first game is almost as good as the first sip of #Smirnoff…almost.,2013-03-21,2013-03-17
Who's up for #RoundTwo?,2013-03-22,2013-03-17
This weekend's biggest #upset? Running out of #Smirnoff.,2013-03-23,2013-03-17
Hope it went well! MT @mindykaling: it is 9:30 in the morning and i'm on the #Smirnoff website looking at recipes for the wrap party tonight,2013-03-24,2013-03-24
@CreativCulinary If only we have put a cherry on top of ours...it would have been irresistible to you! #DeliciousCompetition,2013-03-25,2013-03-24
"@CreativCulinary Okay, okay...we understand...but tell us...can you resist this?",2013-03-25,2013-03-24
"@CreativCulinary If flavored vodkas aren't your thing, you could always try #Smirnoff No. 21 #Vodka with Root Beer soda?",2013-03-25,2013-03-24
The race is on to get through this week…and straight to this drink.,2013-03-25,2013-03-24
The only time we're upset about a #turnover is when it looks like this.,2013-03-25,2013-03-24
We like your style! MT @drinkspirits: Something tells me that @SmirnoffUS wants me to mix with their new #vodka.,2013-03-26,2013-03-24
@racerxnyc Which drink was your favorite?,2013-03-26,2013-03-24
"@racerxnyc Looking good - how was the party? ...And more importantly, how were the #drinks?",2013-03-26,2013-03-24
@racerxnyc Sounds delicious - we'll keep that in mind for the future. Thanks for sharing!,2013-03-26,2013-03-24
"@drinkspirits Looks like you've got the makings for a party, #agreed?",2013-03-26,2013-03-24
"@drinkspirits @JayEnnisPhoto Hey, it's not a #party 'till you add your own twist. #AreWeRight?",2013-03-26,2013-03-24
Here’s something we can all toast to. #MarriageEquality,2013-03-26,2013-03-24
Cocktails are best served cold - chill your glasses in the freezer before mixing up drinks. #Smirnoff #DrinkTips,2013-03-27,2013-03-24
"We've got something #sweet for you, all you have to do is ask for it at the bar tonight.",2013-03-28,2013-03-24
"When you pick up the #Smirnoff, put down your keys. #BeResponsible",2013-03-29,2013-03-24
You’ll never be the #underdog with these shots. #dunkcity,2013-03-30,2013-03-24
Our version of #OpeningDay.,2013-03-31,2013-03-31
The perfect shot is nothing without the perfect #assist.,2013-03-31,2013-03-31
Nothing's funny about forgetting the #Smirnoff.  #AprilFools,2013-04-01,2013-03-31
"@hijorge Hi Jorge - please reach out to customer service at 1.866.548.1544 or smirnoff@consumer-care.net for further assistance, cheers!",2013-04-02,2013-03-31
"@TheNerdCody We can appreciate the feeling, Cody...hopefully no one pranked you yesterday.",2013-04-02,2013-03-31
Offers to be the designated driver without drawing straws… #VodkaVictor,2013-04-02,2013-03-31
@jmuglia Fun! How about sharing some pics with us?,2013-04-02,2013-03-31
Why wait for #Friday? There's nothing wrong with a #Wednesday.,2013-04-03,2013-03-31
@gosweetnskinny Looks delicious! Was this drink your favorite?,2013-04-03,2013-03-31
Know what brightens up a rainy day? Some #Smirnoff.  #AprilShowers,2013-04-04,2013-03-31
#Friday night at a friend's house? Don't forget the #SmirnoffIce.,2013-04-05,2013-03-31
Text your friends. Pick up the #Smirnoff. Start the party. #TGIF,2013-04-05,2013-03-31
"When the game's heating up, cool down with some #Smirnoff.   #Bracketology",2013-04-06,2013-03-31
@gosweetnskinny Glad to hear you enjoyed it - be sure to send us a photo of your own #Smirnoff creations next!,2013-04-06,2013-03-31
"Let's pretend a RT is digital toast, cheers to the #final games. #Bracketology",2013-04-08,2013-04-07
RT @Wirtzbev_VEGAS: Looking for something light now that the weather is warming up? Try @SmirnoffUS Sorbet Light Raspberry Pomegranate h ...,2013-04-08,2013-04-07
Perfect pair! MT @OKMagazine: Necklace browsing &amp; cocktail sipping at @smirnoffus @stelladot #stelladotsorbet event!,2013-04-10,2013-04-07
"#PartyTime! RT @MollieinSeattle: Let the cocktail making begin, excited to try @SmirnoffUS new #sorbetlight vodkas!",2013-04-10,2013-04-07
@CarrotsNCake Looking good! Which #SmirnoffSorbet cocktails are you mixing up at the party?,2013-04-10,2013-04-07
#ProudToBeAFanOf Smirnoff. RT if you’re celebrating your fandom #tonight.,2013-04-10,2013-04-07
Who's ready for a #GirlsNight? MT @MollieinSeattle: @SmirnoffUS cocktails w/ #sorbetlight from tonight's girls night!,2013-04-10,2013-04-07
Looking good! RT @stelladot: Having fun in the photo booth with @SmirnoffUS! #stelladotsorbet,2013-04-10,2013-04-07
@eastsidefashion @MollieinSeattle Hope you're having fun! Which #Smirnoff #SorbetLight cocktail is your favorite?,2013-04-10,2013-04-07
@alliebostwick Looks like Spring is official here! Is this your favorite piece? #StellaDotSorbet,2013-04-10,2013-04-07
@MollieinSeattle Care to share a picture of the drinks from your #party? We'd love to see how they turned out!,2013-04-10,2013-04-07
@jaymeedoll @MollieinSeattle Yum! Did it taste as good as it looks?,2013-04-10,2013-04-07
RT @HollywoodLife: Accessories &amp; cocktails -- @stelladot &amp; @smirnoffus know how to throw a party #stelladotsorbet,2013-04-10,2013-04-07
@momtrends Looks tempting from every angle! Which item is your favorite? #StellaDotSorbet,2013-04-10,2013-04-07
"Make tonight tomorrow's story. It goes something like this - ""It was like any   other #Tuesday night…""",2013-04-10,2013-04-07
"It's #HappyHour, do the unthinkable - skip the vodka, drive the car.   #BeResponsible",2013-04-11,2013-04-07
Ultimate #Smirnoff #party spread right here! RT @CarrotsNCake: Cocktail time! #smirnoffsorbet @smirnoffus,2013-04-11,2013-04-07
Someone's kicking off the weekend right! MT @FashionzChick: A little fun to end the week!  #SmirnoffSorbet,2013-04-12,2013-04-07
If you're going to a work #HappyHour make bold moves - order the boss some #Smirnoff.,2013-04-12,2013-04-07
