tweet,date,weekStarting
RT @highsnobiety: Ending a high energy weekend at #GovBallNYC with @BACARDI. Cheers! #BacardiTour #spon,2015-06-08,2015-06-07
Win a trip for you &amp; your crew to our Ultimate Summer Party in Chicago!  Enter at,2015-06-08,2015-06-07
#GovBallNYC’s got us feelin’ good. Photo credit: @hypebeast,2015-06-08,2015-06-07
RT @AnastasiaAshley: Getting lost at the @BACARDI ?? #GovBallNYC #BacardiTour #spon,2015-06-08,2015-06-07
"Ahhh, delicious and refreshing! Perfect cocktail for the summer: 1 part #BACARDILimon 3 parts Lemonade #Limonade",2015-06-11,2015-06-07
"Kick off the perfect #poolparty with #BACARDILimon, then see where the waves take you. #Limonade",2015-06-12,2015-06-07
Want to enjoy @lollapalooza with us? Enter now for a chance to join the action:,2015-06-14,2015-06-14
#ThreeWordsSheWantsToHear Drinks on me,2015-06-16,2015-06-14
We sent @MelanieIglesias to #GuysChoice for an inside look at the action! Tune in tonight at 9/8c!,2015-06-18,2015-06-14
Cheers to an awesome summer! Mix 1 part #BACARDILimon with 3 parts Lemonade to make a #BACARDILimonade,2015-06-18,2015-06-14
We sent @MelanieIglesias to ask celebrities at #GuysChoice how they TURN UP their summer.,2015-06-18,2015-06-14
.@MelanieIglesias &amp; #BacardiLimonade are turning up this summer! Tune in to #GuysChoice at 9/8c on Spike TV,2015-06-19,2015-06-14
#GovBallNYC killed it. Here are some of our favorite moments. #BacardiTour,2015-06-19,2015-06-14
"Traffic can’t tame these vibes, all the way to Beantown. #BacardiTour",2015-06-19,2015-06-14
"Because no one stays in the same spot at a party, here's how you master the art of taking a lap. #BACARDILimon",2015-06-20,2015-06-14
Lolla’s on the horizon. We’ll be there. Enter now for your chance to join us:,2015-06-20,2015-06-14
Cheers to the #summer months ahead with a BACARDI Mojito in your glass!,2015-06-21,2015-06-21
We’re heading to Chi to throw the ultimate TurnUp. Enter for your chance to win VIP access -&gt;,2015-06-22,2015-06-21
"We’d walk 1000 miles just to see you in Milwaukee, but a #BacardiTour Bus ride sounded better.",2015-06-22,2015-06-21
Get your Lollapalooza on with us. Enter here for a chance to join us:,2015-06-23,2015-06-21
Shake things up with the perfect #SummerCocktail: 1 Part #BACARDILimon 3 parts Lemonade #TurnUptheSummer #limonade,2015-06-24,2015-06-21
Enter for your chance to win a trip for you &amp; your crew to our Ultimate Party in Chicago!,2015-06-25,2015-06-21
"If you're wondering how to make an entrance to an epic summer #poolparty, here are our thoughts. #limonade",2015-06-26,2015-06-21
"Hey Hamptons, The Adult Limonade Stand is coming to you! Grown folks only. RSVP at",2015-07-01,2015-06-28
"Grab some BACARDI, cola, and lime. Let freedom clink. #4thofJuly",2015-07-02,2015-06-28
This should be you. Enter to be part of an unforgettable #TomorrowWorld at,2015-07-02,2015-06-28
"The earlier you stock up, the earlier you can start. #BacardiLimonade - the perfect drink for your #4thofJuly.",2015-07-02,2015-06-28
LAST CALL! One more day to squeeze in a BACARDI Limon &amp; lemonade run for the ultimate #4thofJuly weekend.,2015-07-03,2015-06-28
Sun’s out. Music’s high. BACARDI’s down. #4thofJuly,2015-07-03,2015-06-28
"Citrus. Cola. BACARDI. #4thofJuly, here we come.",2015-07-03,2015-06-28
"Red, white, and BACARDI. Cheers! #4thofJuly",2015-07-04,2015-06-28
Life. Liberty. Pursuit of the party. #4thofJuly,2015-07-04,2015-06-28
The freedom to celebrate #4thofJuly til Monday.,2015-07-05,2015-07-05
May sparks fly. #4thofJuly,2015-07-05,2015-07-05
Hey NJ! This weekend we’re fist pumping with #BacardiLimonade in hand. Turn up w/us. RSVP at,2015-07-09,2015-07-05
#NationalPinaColadaDay. The perfect reason to party this weekend.,2015-07-10,2015-07-05
Grab the #BacardiLimon and get ready for this weekend! Monday will be here before you know it! #Limonade,2015-07-11,2015-07-05
A super weekend deserves a Superior Mojito.,2015-07-11,2015-07-05
Follow your #shark like instincts straight to a BACARDI Mojito this weekend.,2015-07-12,2015-07-12
"Tomorrow isn't promised, but a chance to be at #TomorrowWorld is. Enter here:",2015-07-13,2015-07-12
Beats. A bar. And BACARDI. We’ve got it all on the #BacardiTour bus coming your way,2015-07-14,2015-07-12
It’s #SummerTimeChi! Who’s ready to turn up w/us this weekend at our Ultimate Party? RSVP at,2015-07-15,2015-07-12
Turn any weekend up with a refreshing #BacardiLimonade. Simply mix 1 part #BacardiLimon with 3 parts lemonade .,2015-07-16,2015-07-12
Rule #1: No #Lolla-gagging allowed. Be ready to take over Lollapalooza with us later this July. #BacardiTour,2015-07-17,2015-07-12
It’s Friday! Who’s ready to turn up with some #BacardiLimon?,2015-07-17,2015-07-12
What happens when @marcushaney successfully breaks into the #BacardiTriangle?  Party legends are created:,2015-07-18,2015-07-12
Keep the weekend going and daiquiris flowing this #NationalDaiquiriDay.,2015-07-19,2015-07-19
Introducing BACARDI Tangerine. Bold. Fresh. Intense.,2015-07-21,2015-07-19
There’s nothing like cooling off w/a drink &amp; your friends. Mix 1 part #BacardiLimon w/ three parts lemonade.,2015-07-23,2015-07-19
Grab your #BacardiLimon and toast to having an amazing weekend #Limonade,2015-07-24,2015-07-19
@cherylseybert Time to stock up for the weekend!,2015-07-24,2015-07-19
Introducing new BACARDI Tangerine. Party game as bold as its flavor.,2015-07-25,2015-07-19
Don’t wait another day. Enter for your chance to be at #TomorrowWorld:,2015-07-26,2015-07-26
@Munce72 We definitely agree with that.,2015-07-27,2015-07-26
@vidpaltravel Tastes even better than it looks!,2015-07-27,2015-07-26
@jmoneythatruth Enjoy!,2015-07-27,2015-07-26
@scrwbl8 Love it!,2015-07-27,2015-07-26
@drizzledbutera We’d like to get you into #Lollapalooza this weekend. Please DM and let us know if you’ll be able to attend.,2015-07-28,2015-07-26
@HoopLife_Danzy We’d like to get you into #Lollapalooza this weekend. Please DM and let us know if you’ll be able to attend!,2015-07-28,2015-07-26
@Kramer_Matty We’d like to get you into #Lollapalooza this weekend. Please DM and let us know if you’d be able to attend.,2015-07-29,2015-07-26
"RT @munchies: How-To: Make a Daiquiri with @schneideysense of @EmployeesOnlyNY. Shake, shake, shake.",2015-07-29,2015-07-26
"RT @infatuation: We're always down for some interesting #DRAAAAANKS. Can't wait to try the Cuba Libre from @bacardi, featured at #Lolla thi…",2015-07-30,2015-07-26
@lettiee_ We like your #Lolla style! Keep tagging #BacardiTour this weekend.,2015-07-31,2015-07-26
RT @AriannyCeleste: Excited for one of my favorite weekends of the year @bacardi #bacarditour #lala #sponsored,2015-07-31,2015-07-26
Live #Lolla — Tag your festival pics #BacardiTour and our favorites may go down in party history. PC: @Lollapallooza,2015-07-31,2015-07-26
Congrats to the #BacardiTour winners turning up at #Lolla this weekend: @ivanasays @kcroy406 @roboric @RAEDICKculous @CarlosJosu1,2015-07-31,2015-07-26
RT @infatuation: Chill vibes ???? @Lollapalooza today. @bacardiusa elevating the good times. Share your #Lolla photos w/#BacardiTour…,2015-07-31,2015-07-26
"@CoffeeCocktail We can't get you a cut in line, but we can get you something else pretty great :) DM us to find out! #BacardiTour",2015-07-31,2015-07-26
RT @highsnobiety: Getting it started early with @bacardiusa's pop-up party underground on the way to #lolla. #sponsored #bacarditour,2015-08-01,2015-07-26
@GrassanTheMan We like your #Lolla style. DM us for a surprise :),2015-08-01,2015-07-26
@lisadenten That's what we like to hear! DM us for a surprise! :) #BacardiTour,2015-08-01,2015-07-26
@Paull_Conway Starting the #Lolla party before you get there? We dig your style. #BacardiTour,2015-08-01,2015-07-26
@ChiGoulddiggers Now THAT’S how you turn up at #Lolla. Keep tagging your pics #BacardiTour,2015-08-01,2015-07-26
"@aus10jag You got that right, Austin. We call it the BACARDI Tango, others choose to just call it delicious. ?",2015-08-01,2015-07-26
Some VERY important info for the #Lolla weekend ahead courtesy of @infatuation:,2015-08-01,2015-07-26
@t_papadako We like your #Lolla style. DM us for a surprise :),2015-08-01,2015-07-26
@EddieG611 Squad on point ?#Lolla #BacardiTour,2015-08-01,2015-07-26
"@saygoodbye2luv Either way, DM us for a surprise :) #BacardiTour #Lolla",2015-08-01,2015-07-26
RT @HYPEBEAST: #sponsored: Chicago! We're live at #Lollapalooza with @BACARDI for the #BacardiTour. Stay tuned.,2015-08-01,2015-07-26
The perfect #Lolla companion. #BacardiTour,2015-08-01,2015-07-26
Take your #Lolla experience to the next level — tag your pics #BacardiTour for a chance to score. PC: @Lollapalooza,2015-08-01,2015-07-26
RT @lisadenten: This is seriously delicious. Visited badass #BacardiTour bus today &amp; sipped on Tangerine mixed with OJ. #yum ?,2015-08-01,2015-07-26
Can’t tame these Lolla vibes. Share your festival best with #BacardiTour and our favorites just might be rewarded.,2015-08-01,2015-07-26
RT @infatuation: Festival vibes??. Share your pics w/ #BacardiTour &amp; @bacardi might take your #Lolla experience to the next level. #sp http…,2015-08-01,2015-07-26
RT @AriannyCeleste: Day 2 @lollapalooza @bacardiusa #bacarditour #lolla #sponsored  ?? #letsGetWeird,2015-08-01,2015-07-26
"@saygoodbye2luv We’re rolling VIP this year. If you have VIP passes, come hang with us in either North or South VIP. #BacardiTour #Lolla",2015-08-01,2015-07-26
@WirtzBeverageIL Thanks for stopping by! #BacardiTour,2015-08-02,2015-08-02
RT @lollapalooza: Lollapalooza will briefly evacuate for a small storm. Head to the nearest exit &amp; follow our social media for updates. htt…,2015-08-02,2015-08-02
RT @HYPEBEAST: Underground pop-up party with the @BACARDI crew before heading out to #Lollapalooza! #BacardiTour #sponsored,2015-08-02,2015-08-02
"RT @highsnobiety: festive at #lolla early with @bacardiusa, tag #bacarditour for a chance to win something special in return #sponsored htt…",2015-08-02,2015-08-02
Last. Day. Go out with a bang! And tag your pics #BacardiTour for chance to score big.,2015-08-02,2015-08-02
"RT @AriannyCeleste: Day 3 rain or shine, let's do this!??@lollapalooza @bacardi #bacarditour #lolla #sponsored",2015-08-02,2015-08-02
RT @infatuation: Prepping for @alesso to hit the decks at his #Lolla afterparty w/a couple @BACARDI lemonades. #BacardiTour #sp,2015-08-02,2015-08-02
"As the lights get low, the energy gets high. #BacardiTour #Lolla (?@rockybarnes)",2015-08-02,2015-08-02
RT @HYPEBEAST: #sponsored: Charged up with the @BACARDI crew at #Lolla! Drop by and tell us your festival highlights. #BacardiTour,2015-08-02,2015-08-02
So this happened last night. #Lolla #BacardiTour,2015-08-02,2015-08-02
@br00k3_11 We like your #Lolla style. Thanks for stopping by! #BacardiTour,2015-08-02,2015-08-02
Just ‘cause the stage lights dimmed does NOT mean we’re done here. Up next: After-party #BacardiTour #Lolla,2015-08-02,2015-08-02
"It’s been real, #Lolla.  Next up: #Tomorrowworld. Click for more:",2015-08-03,2015-08-02
@Valenciagal15_g Our BACARDI girls have style! #BacardiTour,2015-08-04,2015-08-02
Be the life of the party.  #Lolla #BacardiTour,2015-08-05,2015-08-02
Relive the EPIC party. #Lolla #BacardiTour,2015-08-06,2015-08-02
"Friday night light-up: 1 part BACARDI, 2 parts Cola, 2 lime wedges.",2015-08-07,2015-08-02
Introducing new BACARDI Tangerine. May the good times flow.,2015-08-08,2015-08-02
Pool parties pair best with the bold taste of new BACARDI Tangerine.,2015-08-09,2015-08-09
Enter for a chance to win a trip to the unforgettable party at #TomorrowWorld:,2015-08-11,2015-08-09
"Drop it like it’s hot this weekend with BACARDI Tangerine, lemon, and a sugar-dipped orange wedge.",2015-08-14,2015-08-09
"This weekend, go stir-crazy. The Tango: 1 part BACARDI Tangerine, 3 parts orange OJ.",2015-08-14,2015-08-09
One day ‘till #NationalRumDay. Get your pre-game on with a BACARDI Tango:,2015-08-15,2015-08-09
Sunday brunch on #NationalRumDay? Not without a BACARDI Mojito:,2015-08-16,2015-08-16
Want to elevate your #NationalRumDay? Take the BACARDI Cuba Libre to the party.,2015-08-16,2015-08-16
.@ComplexMag breaks down the best pool parties of summer:,2015-08-18,2015-08-16
Add a little kick to #NationalLemonadeDay with BACARDI Limonade. 1 part BACARDI Limon &amp; 3 parts lemonade.,2015-08-20,2015-08-16
"Summer’s new it-move: Tangerine Drop with new BACARDI Tangerine, lemon, and a sugar-dipped orange wedge.",2015-08-21,2015-08-16
Beats. Beach. BACARDI Tangerine. The next level turn up!,2015-08-22,2015-08-16
To the BACARDI gold standard.,2015-08-23,2015-08-23
"When you have to multitask on a Monday, just remember this guy.",2015-08-24,2015-08-23
Our friends @ComplexMag made a list of the only beaches worth burning your feet in the sand:,2015-08-26,2015-08-23
Turn up with BACARDI Limonade and this guide to the best outdoor pools in America,2015-08-27,2015-08-23
"Take on the weekend, one Knight Cup at a time:",2015-08-29,2015-08-23
Stock up and party like it's (almost) the big Labor Day weekend. #LaborDay,2015-08-29,2015-08-23
"#MondayMotivation: This time next week, you'll be rallying for the end of summer. Stock the BACARDI Tangerine and OJ",2015-08-31,2015-08-30
"Check out the new look of our BACARDI Flavored Rums — intense on color, bold on taste.",2015-09-01,2015-08-30
"Last call for alcohol! Restock the BACARDI Limon before the 3-day weekend: BACARDI Limon, lemonade and ice. #LaborDay",2015-09-03,2015-08-30
"Check out the colorful new look of BACARDI Flavored Rums — the designs to match the bold, intense flavors.",2015-09-04,2015-08-30
#TGIF Thought no. 77: Cocktail party just doesn’t have the same ring as BACARDI PARTY.,2015-09-04,2015-08-30
Bring on the best #TGIF of summer and replenish your BACARDI bar with OJ and BACARDI Tangerine. #LaborDay,2015-09-04,2015-08-30
@JoesDaily show us what you got Joe.,2014-10-31,2014-10-26
@vodkaprofessor if you ask you shall receive. We got some sunglasses for ya at reception!,2014-10-31,2014-10-26
The most epic event on the planet just got started. #BacardiTriangle,2014-10-31,2014-10-26
We're at it again and bringing you sounds from the Bermuda Triangle w/ @ConwayMusic &amp; @NoiseyMusic. #BacardiTriangle,2014-10-31,2014-10-26
@nikhilchinapa @BacardiMusicCDs yes you have...,2014-10-31,2014-10-26
@KoR_x_KingD it's on!,2014-10-31,2014-10-26
@JohnWhittJr welcome to the Triangle.,2014-10-31,2014-10-26
Our #Halloween starts with a Piña Colada. #BacardiTriangle,2014-10-31,2014-10-26
@vodkaprofessor you got it!,2014-10-31,2014-10-26
@NYLONGuysMag massively exotic...the only way we know how.,2014-10-31,2014-10-26
@stephaniecarino @Tensnake @TatianaSy_ @plencarino Tensnake crushed it last night.,2014-10-31,2014-10-26
You gotta dress to impress at the #BacardiTriangle,2014-11-01,2014-10-26
@noahbreakfast That's the way we do it!,2014-11-01,2014-10-26
@davenada @mattnordstrom @NADASTROM awesome set guys.,2014-11-01,2014-10-26
@2Legit2Britt @Singletonville we got your back,2014-11-01,2014-10-26
@chintankamani never stop partying.,2014-11-01,2014-10-26
@BACARDITriangle @KimboKrackers @BlueYorkCity shrunken heads and Cuba Libres.,2014-11-01,2014-10-26
"@RSVLTS we got room for two, if they're having a Cuba Libre of course.",2014-11-01,2014-10-26
@vincentbanic that's the only way we know how to throw a party.,2014-11-01,2014-10-26
@oliviamoorhouse right back at ya Olivia.,2014-11-01,2014-10-26
@EGSupportCrew @elliegoulding the rum is on us!,2014-11-01,2014-10-26
No stopping here. #BacardiTriangle,2014-11-01,2014-10-26
@BACARDITriangle @LuValdesG they sure do.,2014-11-01,2014-10-26
We're celebrating #Halloween the only way we know. In the #BacardiTriangle. cc @timmelideo,2014-11-01,2014-10-26
